fused_id,source_id,source_dataset,source___id,source__Continent,source__Market Value,source__Profits,source__Rank,source__Sales,source__Sector,source__assets,source__city,source__country,source__founded,source__id,source__industry,source__keypeople_name,source__name,fused___id,fused__Continent,fused__Market Value,fused__Profits,fused__Rank,fused__Sales,fused__Sector,fused__assets,fused__city,fused__country,fused__founded,fused__id,fused__industry,fused__keypeople_name,fused__name
fullcontact_609,fullcontact_609,fullcontact,,,,,,,,,Paris,France,1926-01-01,fullcontact_609,,,Publicis Groupe,fullcontact_609,Europe,18.4,1.1,589.0,9.2,Consumer Discretionary,23.6,Paris,France,1926-01-01,fullcontact_609,Advertising,,Publicis Groupe
fullcontact_295,fullcontact_295,fullcontact,,,,,,,,,New Orleans,United States,1913-01-01,fullcontact_295,,,Entergy,fullcontact_295,North America,12.0,0.7,590.0,11.4,Utilities,43.4,New Orleans,United States,1913-01-01,fullcontact_295,Electric Utilities,,Entergy
fullcontact_776,fullcontact_776,fullcontact,,,,,,,,,Chattanooga,United States,1848-01-01,fullcontact_776,,,Unum Group,fullcontact_776,North America,9.2,0.9,597.0,10.4,Financials,60.7,Chattanooga,United States,1848-01-01,fullcontact_776,Life & Health Insurance,,Unum Group
fullcontact_709,fullcontact_709,fullcontact,,,,,,,,,Biel,Switzerland,,fullcontact_709,,Nicolas G. Hayek,Swatch Group,fullcontact_709,Europe,33.6,2.1,606.0,9.1,Consumer Discretionary,11.3,Biel,Switzerland,,fullcontact_709,Apparel/Accessories,Nicolas G. Hayek,Swatch Group
fullcontact_769,fullcontact_769,fullcontact,,,,,,,,,Paris,France,1968-01-01,fullcontact_769,,,Unibail-Rodamco,fullcontact_769,Europe,25.2,1.7,622.0,2.3,Financials,30500000000.0,Paris,France,1968-01-01,fullcontact_769,Real Estate,,Unibail-Rodamco
fullcontact_513,fullcontact_513,fullcontact,,,,,,,,,Tokyo,Japan,1950-01-01,fullcontact_513,,,Mitsubishi Corporation,fullcontact_513,Asia,10.3,1.1,636.0,21.0,Consumer Discretionary,14.3,Tokyo,Japan,1950-01-01,fullcontact_513,Auto & Truck Manufacturers,,Mitsubishi Motors
fullcontact_507,fullcontact_507,fullcontact,,,,,,,,,Düsseldorf,Germany,,fullcontact_507,,,METRO GROUP,fullcontact_507,Europe,13.4,-0.1,642.0,66739000000.0,Consumer Staples,34766000000.0,Düsseldorf,Germany,1964-01-01,fullcontact_507,Food Retail,,Metro Group
fullcontact_600,fullcontact_600,fullcontact,,,,,,,,,Norwalk,United States,1998-01-01,fullcontact_600,,,Priceline.com,fullcontact_600,North America,65.2,1.9,654.0,6.8,Consumer Discretionary,10.4,Norwalk,United States,1998-01-01,fullcontact_600,Business & Personal Services,,Priceline.com
fullcontact_165,fullcontact_165,fullcontact,,,,,,,,,,France,1952-01-01,fullcontact_165,,,Bouygues Group,fullcontact_165,Europe,13.4,-1.0,660.0,32706000000.0,Industrials,35590000000.0,8th arrondissement of Paris,France,1952-01-01,fullcontact_165,Conglomerate (company),Francis Bouygues,Bouygues
fullcontact_205,fullcontact_205,fullcontact,,,,,,,,,Monroe,United States,1930-01-01,fullcontact_205,,,CenturyLink,fullcontact_205,North America,19.1,-0.2,665.0,18.1,Telecommunication Services,51.8,Monroe,United States,1930-01-01,fullcontact_205,Telecommunications services,,CenturyLink
fullcontact_702,fullcontact_702,fullcontact,,,,,,,,,Gauteng,South Africa,1964-01-01,fullcontact_702,,,Steinhoff International,fullcontact_702,Africa,10.5,0.9,672.0,13.0,Consumer Discretionary,18.5,Gauteng,South Africa,1964-01-01,fullcontact_702,Furniture & Fixtures,,Steinhoff International
fullcontact_273,fullcontact_273,fullcontact,,,,,,,,,Detroit,United States,,fullcontact_273,,,DTE Energy,fullcontact_273,North America,13.2,0.7,678.0,9.6,Utilities,25.9,Detroit,United States,,fullcontact_273,Electric Utilities,,DTE Energy
fullcontact_795,fullcontact_795,fullcontact,,,,,,,,,Amsterdam,Netherlands,1992-01-01,fullcontact_795,,,VimpelCom Ltd.,fullcontact_795,Europe,15.9,-1.4,682.0,23100000000.0,Telecommunication Services,50.4,Amsterdam,Netherlands,1992-01-01,fullcontact_795,Telecommunications services,,VimpelCom Ltd.
fullcontact_644,fullcontact_644,fullcontact,,,,,,,,,Bellville,South Africa,1918-01-01,fullcontact_644,,,Sanlam,fullcontact_644,Africa,12.1,0.8,688.0,5.7,Financials,53.3,Bellville,South Africa,1918-01-01,fullcontact_644,Life & Health Insurance,,Sanlam
fullcontact_655,fullcontact_655,fullcontact,,,,,,,,,Paris,France,1970-01-01,fullcontact_655,,,SCOR,fullcontact_655,Europe,6.5,0.7,695.0,12.8,Financials,45.5,Paris,France,1970-01-01,fullcontact_655,Diversified Insurance,,Scor
fullcontact_722,fullcontact_722,fullcontact,,,,,,,,,Paris,France,1958-01-01,fullcontact_722,,,Technip,fullcontact_722,Europe,11.4,0.7,697.0,12.4,Energy,18.3,Paris,France,1958-01-01,fullcontact_722,Oil Services & Equipment,,Technip
fullcontact_240,fullcontact_240,fullcontact,,,,,,,,,Dublin 22,Ireland,1970-01-01,fullcontact_240,,,CRH,fullcontact_240,Europe,21.0,-0.4,708.0,23.9,Materials,28.2,Dublin 22,Ireland,1970-01-01,fullcontact_240,Construction Materials,,CRH
fullcontact_418,fullcontact_418,fullcontact,,,,,,,,,Bangalore,India,1981-01-01,fullcontact_418,,Jomis Kakozhayil,Infosys,fullcontact_418,Asia,31.7,1.7,726.0,8250000000.0,Information Technology,9530000000.0,Bangalore,India,1981-01-01,fullcontact_418,Information technology consulting,Jomis Kakozhayil,Infosys
fullcontact_826,fullcontact_826,fullcontact,,,,,,,,,Grafenauweg 10,Switzerland,1887-01-01,fullcontact_826,,,Wolseley,fullcontact_826,Europe,15.2,0.6,731.0,21.0,Materials,10.9,Grafenauweg 10,Switzerland,1887-01-01,fullcontact_826,Construction Materials,,Wolseley
fullcontact_214,fullcontact_214,fullcontact,,,,,,,,,,Hong Kong,,fullcontact_214,,,CITIC Pacific,fullcontact_214,Asia,6.5,0.8,754.0,11.4,Materials,34.5,Hong Kong Island,Hong Kong,1990-01-01,fullcontact_214,Conglomerate (company),,CITIC Pacific
fullcontact_175,fullcontact_175,fullcontact,,,,,,,,,White Plains,United States,1818-01-01,fullcontact_175,,,Bunge,fullcontact_175,North America,11.7,0.2,759.0,61.4,Consumer Staples,26.8,White Plains,United States,1818-01-01,fullcontact_175,Food Processing,,Bunge
fullcontact_452,fullcontact_452,fullcontact,,,,,,,,,PARIS,France,1963-01-01,fullcontact_452,,,Kering,fullcontact_452,Europe,25.8,0.1,763.0,12.9,Consumer Discretionary,31.4,PARIS,France,1963-01-01,fullcontact_452,Apparel/Accessories,,Kering
fullcontact_405,fullcontact_405,fullcontact,,,,,,,,,,"Korea, North",,fullcontact_405,,,Hyundai Steel,fullcontact_405,Asia,7.5,0.6,764.0,12.4,Materials,28.0,,"Korea, North",,fullcontact_405,Iron & Steel,,Hyundai Steel
fullcontact_1881,fullcontact_1881,fullcontact,,,,,,,,,Houston,United States,1932-01-01,fullcontact_1881,,,Noble Energy,fullcontact_1881,North America,25.5,0.9,769.0,3272000000.0,Energy,19.6,Houston,United States,1932-01-01,fullcontact_1881,Oil & Gas Operations,,Noble Energy
fullcontact_679,fullcontact_679,fullcontact,,,,,,,,,Stockholm,Sweden,1887-01-01,fullcontact_679,,,Skanska,fullcontact_679,Europe,9.7,0.6,781.0,21.0,Industrials,13.6,Stockholm,Sweden,1887-01-01,fullcontact_679,Construction Services,,Skanska
fullcontact_799,fullcontact_799,fullcontact,,,,,,,,,Arlington,United States,2004-01-01,fullcontact_799,,"['Edouard Bugnion', 'Edward Wang', 'Mendel Rosenblum', 'Scott Devine']",VMware,fullcontact_799,North America,48.2,1.0,784.0,5.2,Information Technology,12.3,Arlington,United States,2004-01-01,fullcontact_799,Software & Programming,"['Edouard Bugnion', 'Edward Wang', 'Mendel Rosenblum', 'Scott Devine']",VMware
fullcontact_477,fullcontact_477,fullcontact,,,,,,,,,Seoul,South Korea,,fullcontact_477,,,LG Display Co,fullcontact_477,Asia,9.0,0.4,787.0,24700000000.0,Information Technology,20.6,Seoul,South Korea,1995-01-01,fullcontact_477,Electronics,,LG Display
fullcontact_188,fullcontact_188,fullcontact,,,,,,,,,Paris,France,1967-01-01,fullcontact_188,,,Capgemini,fullcontact_188,Europe,11.8,0.6,798.0,10100000000.0,Information Technology,14.0,Paris,France,1967-01-01,fullcontact_188,Information technology consulting,Serge Kampf,Capgemini
fullcontact_633,fullcontact_633,fullcontact,,,,,,,,,Luxembourg,Luxembourg,,fullcontact_633,,,RTL Group,fullcontact_633,Europe,17.7,1.2,805.0,7.8,Consumer Discretionary,10.4,Luxembourg,Luxembourg,,fullcontact_633,Broadcasting & Cable,,RTL Group
fullcontact_130,fullcontact_130,fullcontact,,,,,,,,,Basel,Switzerland,1863-01-01,fullcontact_130,,,Baloise Jobs,fullcontact_130,Europe,6.0,0.5,807.0,9485000000.0,Financials,65390000000.0,Basel,Switzerland,1863-01-01,fullcontact_130,Diversified Insurance,,Bâloise Group
fullcontact_385,fullcontact_385,fullcontact,,,,,,,,,Dallas,United States,1947-01-01,fullcontact_385,,,HollyFrontier Corporation,fullcontact_385,North America,9.6,0.7,820.0,20.2,Energy,10328000000.0,Dallas,United States,1947-01-01,fullcontact_385,List of oil exploration and production companies,,HollyFrontier
fullcontact_876,fullcontact_876,fullcontact,,,,,,,,,Madison,United States,1906-01-01,fullcontact_876,,,Coldwell Banker Real Estate LLC,fullcontact_876,North America,7.7,1.3,835.0,2.0,Financials,76.3,Madison,United States,1906-01-01,fullcontact_876,Real Estate,,American Capital Agency
fullcontact_68,fullcontact_68,fullcontact,,,,,,,,,Boulogne-Billancourt,France,2006-01-01,fullcontact_68,,,Alcatel-Lucent,fullcontact_68,Europe,11.2,-1.7,838.0,14446000000.0,Information Technology,24203000000.0,Boulogne-Billancourt,France,2006-01-01,fullcontact_68,Communications Equipment,,Alcatel-Lucent
fullcontact_121,fullcontact_121,fullcontact,,,,,,,,,Memphis,United States,1979-01-01,fullcontact_121,,,AutoZone,fullcontact_121,North America,17.8,1.0,846.0,9.4,Consumer Discretionary,7.3,Memphis,United States,1979-01-01,fullcontact_121,Specialty Stores,,AutoZone
fullcontact_713,fullcontact_713,fullcontact,,,,,,,,,Mountain View,United States,1982-01-01,fullcontact_713,,,Symantec Corporation,fullcontact_713,North America,14.0,0.9,848.0,6730000000.0,Information Technology,13020000000.0,Mountain View,United States,1982-01-01,fullcontact_713,Software & Programming,Gary Hendrix,Symantec
fullcontact_1007,fullcontact_1007,fullcontact,,,,,,,,,Sydney,Australia,2000-01-01,fullcontact_1007,,,Origin Energy,fullcontact_1007,Australia,14.5,0.2,852.0,2500000000.0,Utilities,10000000000.0,Sydney,Australia,2000-01-01,fullcontact_1007,Electricity generation,Government of Queensland,Origin Energy
fullcontact_663,fullcontact_663,fullcontact,,,,,,,,,Cleveland,United States,,fullcontact_663,,Edward Williams,Sherwin-Williams,fullcontact_663,North America,19.9,0.7,856.0,10.18,Consumer Discretionary,6382000000.0,Cleveland,United States,1866-01-01,fullcontact_663,Home Improvement Retail,Edward Williams,Sherwin-Williams
fullcontact_112,fullcontact_112,fullcontact,,,,,,,,,Stockholm,Sweden,1994-01-01,fullcontact_112,,,ASSA ABLOY,fullcontact_112,Europe,20.0,0.7,864.0,7.4,Industrials,10.2,Stockholm,Sweden,1994-01-01,fullcontact_112,Other Industrial Equipment,,Assa Abloy
fullcontact_642,fullcontact_642,fullcontact,,,,,,,,,Milpitas,United States,1988-01-01,fullcontact_642,,Sanjay Mehrotra,SanDisk,fullcontact_642,North America,18.7,1.0,866.0,6200000000.0,Information Technology,10490000000.0,Milpitas,United States,1988-01-01,fullcontact_642,Computer Storage Devices,Sanjay Mehrotra,SanDisk
fullcontact_819,fullcontact_819,fullcontact,,,,,,,,,"Austin, TX",United States,1980-01-01,fullcontact_819,,,Whole Foods Market,fullcontact_819,North America,19.4,0.6,869.0,13.3,Consumer Staples,5.7,"Austin, TX",United States,1980-01-01,fullcontact_819,Food Retail,,Whole Foods Market
fullcontact_910,fullcontact_910,fullcontact,,,,,,,,,Orange,United States,2010-01-01,fullcontact_910,,,Westinghouse Digital Electronics,fullcontact_910,North America,18.8,0.7,883.0,6.8,Information Technology,10.6,Orange,United States,2010-01-01,fullcontact_910,Consumer electronics,,Agilent Technologies
fullcontact_698,fullcontact_698,fullcontact,,,,,,,,,Framingham,United States,1986-01-01,fullcontact_698,,,Staples,fullcontact_698,North America,6.15,0.5,1329.5,24380000000.0,Consumer Discretionary,12280000000.0,Framingham,United States,1986-01-01,fullcontact_698,Computer & Electronics Retail,,Staples
fullcontact_1446,fullcontact_1446,fullcontact,,,,,,,,,Seattle,United States,1901-01-01,fullcontact_1446,,John W. Nordstrom,Nordstrom,fullcontact_1446,North America,11.9,0.7,909.0,12.5,Consumer Discretionary,8.6,Seattle,United States,1901-01-01,fullcontact_1446,Department Stores,John W. Nordstrom,Nordstrom
fullcontact_543,fullcontact_543,fullcontact,,,,,,,,,Merrillville,United States,1912-01-01,fullcontact_543,,,NiSource,fullcontact_543,North America,11.2,0.5,941.0,5.7,Utilities,22.7,Merrillville,United States,1912-01-01,fullcontact_543,Natural Gas Utilities,,NiSource
fullcontact_560,fullcontact_560,fullcontact,,,,,,,,,Toronto,Canada,1984-01-01,fullcontact_560,,,Onex,fullcontact_560,North America,6.2,-0.6,947.0,995000000.0,Financials,1600000000.0,Toronto,Canada,1984-01-01,fullcontact_560,Investment Services,,Onex
fullcontact_251,fullcontact_251,fullcontact,,,,,,,,,Saint-cloud,France,,fullcontact_251,,,Dassault Aviation,fullcontact_251,Europe,14.2,0.6,948.0,6.1,Industrials,13.9,Saint-cloud,France,,fullcontact_251,Aerospace & Defense,,Dassault Aviation
fullcontact_171,fullcontact_171,fullcontact,,,,,,,,,San Jose,United States,1991-01-01,fullcontact_171,,,Broadcom,fullcontact_171,North America,18.3,0.4,964.0,8.2,Information Technology,11.5,San Jose,United States,1991-01-01,fullcontact_171,Semiconductors,,Broadcom
fullcontact_677,fullcontact_677,fullcontact,,,,,,,,,Singapore,Singapore,1972-01-01,fullcontact_677,,,Singapore Airlines,fullcontact_677,Asia,9.8,0.3,968.0,12.2,Industrials,17.9,Singapore,Singapore,1972-01-01,fullcontact_677,Conglomerate (company),,Singapore Airlines
fullcontact_654,fullcontact_654,fullcontact,,,,,,,,,London,United Kingdom,1804-01-01,fullcontact_654,,,Schroders,fullcontact_654,Europe,12.5,0.6,981.0,2.8,Financials,27.5,London,United Kingdom,1804-01-01,fullcontact_654,Investment Services,,Schroders
fullcontact_318,fullcontact_318,fullcontact,,,,,,,,,Roma,Italy,,fullcontact_318,,,Finmeccanica,fullcontact_318,Europe,5.8,0.0,985.0,20.7,Industrials,40.8,Roma,Italy,1912-01-01,fullcontact_318,Aerospace & Defense,,Finmeccanica
fullcontact_125,fullcontact_125,fullcontact,,,,,,,,,Phoenix,United States,1921-01-01,fullcontact_125,,,Avnet,fullcontact_125,North America,6.5,0.5,985.0,26.7,Information Technology,2051.49,Phoenix,United States,1921-01-01,fullcontact_125,Electronics,,Avnet
fullcontact_652,fullcontact_652,fullcontact,,,,,,,,,Ebikon,Switzerland,,fullcontact_652,,,Schindler Group,fullcontact_652,Europe,17.1,0.5,992.0,8000000.0,Industrials,8.8,Ebikon,Switzerland,1874-01-01,fullcontact_652,Other Industrial Equipment,,Schindler Group
fullcontact_533,fullcontact_533,fullcontact,,,,,,,,,Espoo,Finland,,fullcontact_533,,,Neste,fullcontact_533,Europe,5.3,0.7,1034.0,17900000000.0,Energy,7385000000.0,Espoo,Finland,2004-01-01,fullcontact_533,Oil & Gas Operations,,Neste Oil
fullcontact_667,fullcontact_667,fullcontact,,,,,,,,,Dublin,Ireland,,fullcontact_667,,,Shire,fullcontact_667,Europe,29.0,0.7,1041.0,5.0,Health Care,8.3,Dublin,Ireland,,fullcontact_667,Pharmaceuticals,,Shire
fullcontact_113,fullcontact_113,fullcontact,,,,,,,,,New York,United States,,fullcontact_113,,,Assurant,fullcontact_113,North America,4.7,0.5,1042.0,1214000000.0,Financials,30.8,New York,United States,1910-01-01,fullcontact_113,Diversified Insurance,,Assurant
fullcontact_774,fullcontact_774,fullcontact,,,,,,,,,Sankey,United Kingdom,1995-01-01,fullcontact_774,,,United Utilities,fullcontact_774,Europe,9.1,1.1,1055.0,2.6,Utilities,16.8,Sankey,United Kingdom,1995-01-01,fullcontact_774,Diversified Utilities,,United Utilities
fullcontact_603,fullcontact_603,fullcontact,,,,,,,,,San Francisco,United States,,fullcontact_603,,,Prologis,fullcontact_603,North America,20.4,0.3,1063.0,1.8,Financials,24.6,San Francisco,United States,2004-01-01,fullcontact_603,Real Estate,,Prologis
fullcontact_164,fullcontact_164,fullcontact,,,,,,,,,Marlborough,United States,1979-01-01,fullcontact_164,,John E. Abele,Boston Scientific,fullcontact_164,North America,18.0,-0.1,1079.0,7.1,Health Care,16.6,Marlborough,United States,1979-01-01,fullcontact_164,Medical Equipment & Supplies,John E. Abele,Boston Scientific
fullcontact_703,fullcontact_703,fullcontact,,,,,,,,,Helsinki,Finland,1998-01-01,fullcontact_703,,,Stora Enso,fullcontact_703,Europe,8.5,-0.1,1081.0,14.0,Materials,17.6,Helsinki,Finland,1998-01-01,fullcontact_703,Paper & Paper Products,,Stora Enso
fullcontact_352,fullcontact_352,fullcontact,,,,,,,,,Chicago,United States,,fullcontact_352,,,General Growth Properties,fullcontact_352,North America,19.5,0.3,1099.0,2.5,Financials,25.8,Chicago,United States,1940-01-01,fullcontact_352,Real Estate,,General Growth Properties
fullcontact_535,fullcontact_535,fullcontact,,,,,,,,,Sunnyvale,United States,1992-01-01,fullcontact_535,,Dave Hitz,NetApp,fullcontact_535,North America,12.3,0.6,1102.0,6230000000.0,Information Technology,6494000000.0,Sunnyvale,United States,1992-01-01,fullcontact_535,Computer Storage Devices,David Hitz,NetApp
fullcontact_814,fullcontact_814,fullcontact,,,,,,,,,Englewood,United States,1851-01-01,fullcontact_814,,,Western Union,fullcontact_814,North America,9.2,0.8,1122.0,5.5,Consumer Discretionary,1100000000.0,Englewood,United States,1851-01-01,fullcontact_814,Business & Personal Services,,Western Union
fullcontact_21,fullcontact_21,fullcontact,,,,,,,,,Toronto,Canada,2009-01-01,fullcontact_21,,,Intact,fullcontact_21,North America,9.8,-0.6,1136.0,7.13,Financials,19.81,Toronto,Canada,2009-01-01,fullcontact_21,Property & Casualty Insurance,,Fairfax Financial
fullcontact_304,fullcontact_304,fullcontact,,,,,,,,,Paris,France,,fullcontact_304,,,Eurazeo,fullcontact_304,Europe,5.8,0.7,1144.0,5.7,Financials,16.9,Paris,France,,fullcontact_304,Investment Services,,Eurazeo
fullcontact_1078,fullcontact_1078,fullcontact,,,,,,,,,Hong Kong,Hong Kong,2000-01-01,fullcontact_1078,,,Hong Kong Exchanges and Clearing Limited (HKEX),fullcontact_1078,Asia,17.9,0.6,1144.0,1.0,Financials,11.1,Hong Kong,Hong Kong,2000-01-01,fullcontact_1078,Investment Services,,Hong Kong Exchanges
fullcontact_789,fullcontact_789,fullcontact,,,,,,,,,Wien,Austria,1947-01-01,fullcontact_789,,,Verbund,fullcontact_789,Europe,7.2,0.8,1151.0,4.3,Utilities,17.6,Wien,Austria,1947-01-01,fullcontact_789,Electric Utilities,,Verbund
fullcontact_371,fullcontact_371,fullcontact,,,,,,,,,Noida,India,1999-01-01,fullcontact_371,,,HCL Technologies,fullcontact_371,Asia,16.6,0.7,1153.0,4.7,Information Technology,4.2,Noida,India,1999-01-01,fullcontact_371,Software & Programming,,HCL Technologies
fullcontact_426,fullcontact_426,fullcontact,,,,,,,,,Mountain View,United States,1983-01-01,fullcontact_426,,Scott Cook,Intuit,fullcontact_426,North America,22.4,0.7,1158.0,4.2,Information Technology,4.7,Mountain View,United States,1983-01-01,fullcontact_426,Software & Programming,Scott Cook,Intuit
fullcontact_168,fullcontact_168,fullcontact,,,,,,,,,São Paulo,Brazil,,fullcontact_168,,,Braskem,fullcontact_168,South America,5.3,0.2,1179.0,19.0,Materials,20.5,São Paulo,Brazil,,fullcontact_168,Specialized Chemicals,,Braskem
fullcontact_290,fullcontact_290,fullcontact,,,,,,,,,Calgary,Canada,2002-01-01,fullcontact_290,,,Encana Corporation,fullcontact_290,North America,15.8,0.2,1189.0,8467000000.0,Energy,14500000000.0,Calgary,Canada,2002-01-01,fullcontact_290,Oil & Gas Operations,,Encana
fullcontact_1327,fullcontact_1327,fullcontact,,,,,,,,,Pasadena,United States,1947-01-01,fullcontact_1327,,,Jacobs Engineering Group Inc.,fullcontact_1327,North America,8.4,0.4,1195.0,11800000000.0,Industrials,7300000000.0,Pasadena,United States,1947-01-01,fullcontact_1327,Construction Services,,Jacobs Engineering
fullcontact_446,fullcontact_446,fullcontact,,,,,,,,,Zürich,Switzerland,1890-01-01,fullcontact_446,,,Julius Baer Group,fullcontact_446,Europe,9.6,0.2,1202.0,2.7,Financials,81.5,Zürich,Switzerland,1890-01-01,fullcontact_446,Investment Services,,Julius Baer Group
fullcontact_541,fullcontact_541,fullcontact,,,,,,,,,Kyoto,Japan,1889-01-01,fullcontact_541,,,Nintendo,fullcontact_541,Asia,16.6,0.0,1207.0,6.1,Consumer Discretionary,15.1,Kyoto,Japan,1889-01-01,fullcontact_541,Consumer Electronics,Fusajiro Yamauchi,Nintendo
fullcontact_839,fullcontact_839,fullcontact,,,,,,,,,Kuwait,Kuwait,1983-01-01,fullcontact_839,,nasim akhter,Zain,fullcontact_839,Asia,9.7,0.8,1219.0,4.4,Telecommunication Services,11.0,Kuwait,Kuwait,1983-01-01,fullcontact_839,Telecommunications services,nasim akhter,Zain
