id,title,book-author,year-of-publication,publisher,isbn_clean
amazon_2398,a treasury of irish myth legend and folklore,claire booss,1986,Gramercy Books,051748904X
amazon_2402,wings,terry pratchett,1991,Random House Childrens Books,0385304366
amazon_2403,truckers,terry pratchett,1990,Random House Childrens Books,0385299842
amazon_2406,the art of celtia,courtney davis,1997,Sterling Publishing,0713723076
amazon_2411,a cold heart an alex delaware novel,jonathan kellerman,2003,Ballantine Books,0345452550
amazon_2415,the dilbert bunch a dilbert book main street editions,scott adams,1997,Andrews McMeel Publishing,0836228790
amazon_2425,dead reckoning the new science of catching killers,michael baden,2001,Simon &amp; Schuster,0684867583
amazon_2427,watermelon,marian keyes,1999,Avon,0380796090
amazon_2445,slow waltz in cedar bend,robert james waller,1993,Warner Books,0446516538
amazon_2474,writing for dollars,john mccollister,0,Barnes Noble Books,076071150X
amazon_2478,the other side and back a psychics guide to our world and beyond,sylvia browne,1999,Penguin Putnam,0525945040
amazon_2480,dont fall off the mountain,shirley maclaine,1985,Bantam Books,0553274384
amazon_2483,running from safety an adventure of the spirit,richard bach,1995,Delta,0385315287
amazon_2496,northern exposure the official publication of the television series,louis chunovic,1993,Carol Pub Group,0806514094
amazon_2502,beyond birth and death,a c bhaktivedanta swami prabhupada,1972,Bhaktivedanta Book Trust,0912776412
amazon_2505,the language of life a festival of poets,bill d moyers,1996,Main Street Books,0385484100
amazon_2509,the flight of the seventh moon the teaching of the shields,lynn andrews,1985,HarperCollins Publishers,0062500287
amazon_2516,the giving tree,shel silverstein,1964,HarperCollins,0060256664
amazon_2524,really important stuff my kids have taught me,cynthia copeland lewis,1994,Workman Publishing,156305700X
amazon_2527,interview with the vampire,anne rice,1993,Ballantine Books,0345337662
amazon_2528,the queen of the damned vampire chronicles paperback,anne rice,1993,Ballantine Books,0345351525
amazon_2532,inorganic chemistry,df shriver,1994,W H Freeman &amp; Co,0716723980
amazon_2538,virginia woolf a biography,quentin bell,1974,Harvest Books,0156935805
amazon_2548,the healing of america,marianne williamson,1997,Simon &amp; Schuster,068484270X
amazon_2556,mirror image,danielle steel,1999,Dell Publishing Company,0440224772
amazon_2557,the shelter of each other rebuilding our families,mary bray pipher,1997,Ballantine Books,0345406036
amazon_2559,the first immortal,james l halperin,1998,Del Rey Books,0345421825
amazon_2564,the tycoons double trouble daycare dads,susan meier,2003,Silhouette,0373196504
amazon_2567,the greek tycoons ultimatum the greek tycoons harlequin presents 2353,lucy monroe,2003,Harlequin,0373123531
amazon_2586,sin noticias de gurb biblioteca breve,eduardo mendoza,1995,Planeta Pub Corp,8432206407
amazon_2590,spring fever,peter lerangis,1996,Scholastic,0590254715
amazon_2615,ancient shores,jack mcdevitt,1996,Eos,0061054267
amazon_2629,the royal physicians visit a novel,per olov enquist,2002,Washington Square Press,0743458036
amazon_2630,falcon,emma bull,1989,Ace Books,0441225691
amazon_2634,the disappearance of sherlock holmes,larry millett,2003,Penguin Books,0142003409
amazon_2637,between silk and cyanide a codemakers war 19411945,leo marks,2000,Free Press,068486780X
amazon_2644,peace like a river,leif enger,2002,Grove Press,0802139256
amazon_2646,cry wolf,tami hoag,1993,Bantam,055356160X
amazon_2653,the invisible man dover thrift editions,h g wells,1992,Dover Publications,0486270718
amazon_2654,journey to the center of the earth,jules verne,1965,Penguin Books,0140022651
amazon_2657,the invasion animorphs no 1,k a applegate,1996,Scholastic,0590629778
amazon_2661,how to talk so kids will listen and listen so kids will talk,adele faber,1991,Back Bay Books,0380570009
amazon_2673,forever a novel of good and evil love and hope,judy blume,1989,Pocket,0671695304
amazon_2676,high tide fear street superchiller 12,rl stine,1997,Simon Pulse,0671529714
amazon_2680,judy garland,anne e edwards,1975,Pocket,0671802283
amazon_2686,shipwreck island book 1,gordon korman,2001,Hyperion Books for Children,0439164567
amazon_2696,fifth daughter,elaine coffman,2001,Mira,1551668424
amazon_2697,to kiss a spy get connected romances,jane feather,2003,Bantam,0553583077
amazon_2708,bride of black douglas mira,elaine coffman,2000,Mira,1551665964
amazon_2710,the iron rose,marsha canham,2003,Signet Book,0451208153
amazon_2714,seduced by a rogue,connie mason,2003,Leisure Books,0843951346
amazon_2718,breathing room avon romance,susan elizabeth phillips,2003,Avon Books,0061032093
amazon_2729,breaking all the rules avon light contemporary romances,sue civilbrown,2002,Avon,0060502312
amazon_2742,silent honor,danielle steel,1997,Dell,0440224055
amazon_2748,intellectual capital the new wealth of organizations,thomas a stewart,1998,Currency,0385483813
amazon_2765,diary of a mad bride summer display opportunity,laura wolf,2002,Delta,0385335830
amazon_2767,carolina moon,nora roberts,2001,Jove Books,0515130389
amazon_2768,standing in the rainbow,fannie flagg,2003,Ballantine Books,080411935X
amazon_2773,down on ponce a novel,fred willard,1997,Longstreet Press,1563524317
amazon_2799,when true night falls coldfire trilogy book 2,cs friedman,1994,Daw Books,0886776155
amazon_2805,no one noticed the cat,anne mccaffrey,1996,Roc,0451455789
amazon_2807,the feel of silence health society and policy,bonnie poitras tucker,1995,Temple University Press,1566393523
amazon_2810,harry potter and the sorcerers stone book 1,j k rowling,1998,Scholastic,0590353403
amazon_2816,digital fortress a thriller,dan brown,2000,St. Martin's Griffin,0312263120
amazon_2819,witch,fiona horne,2001,Thorsons Publishers,0007103999
amazon_2822,the 21 lessons of merlyn a study in druid magic and lore,douglas monroe,1992,Llewellyn Publications,0875424961
amazon_2862,jitterbug perfume,tom robbins,1990,Bantam,0553348981
amazon_2865,angelas ashes,frank mccourt,1996,Scribner,0684874350
amazon_2867,violets are blue,james patterson,2002,Warner Vision,0446611212
amazon_2871,the etruscan chimera archaeological mystery,lyn hamilton,2003,Berkley Publishing Group,0425189082
amazon_2879,god herself feminine roots of astrology,geraldine thorsten,1981,Harper Mass Market Paperbacks (Mm),0380561433
amazon_2922,the gold coast,nelson demille,1991,Warner Books,0446360856
amazon_2924,deep in the heart a novel morris gilbert lone star series,gilbert morris,2003,Integrity Publishers,1591451124
amazon_2934,a pirates love,johanna lindsey,1978,Avon,0380400480
amazon_2936,a cry in the dark family secrets the next generation intimate moments,jenna mills,2004,Silhouette,037327369X
amazon_2939,by the light of the moon,dean koontz,2003,Bantam,0553582763
amazon_2942,intensity,dean koontz,1996,Ballantine Books,0345384369
amazon_2949,the hours a novel,michael cunningham,2002,Picador,0312305060
amazon_2961,the professor and the madman,simon winchester,1998,HarperCollins Publishers,0060175966
amazon_2963,the lions of lucerne,brad thor,2002,Pocket Star,0743436741
amazon_2981,curanderismo mexican american folk healing,robert t ii trotter,1997,University of Georgia Press,0820319627
amazon_2982,a hope in the unseen an american odyssey from the inner city to the ivy league,ron suskind,1999,Broadway,0767901266
amazon_2986,a midwifes tale the life of martha ballard based on her diary 17851812,laurel thatcher ulrich,1991,Vintage,0679733760
amazon_2997,enders game ender wiggins saga paperback,orson scott card,1986,Tor Books,0812533550
amazon_2999,the prometheus deception,robert ludlum,2001,St. Martin's Press,0312978367
amazon_3001,hms unseen,patrick robinson,2000,HarperTorch,0061098019
amazon_3007,life on the road,charles kuralt,1990,Putnam Pub Group,0399134883
amazon_3009,solo on her own adventure,susan fox rogers,1996,Seal Press (WA),1878067745
amazon_3019,pursuit of god,aiden w tozer,1982,Christian Publications,0875093663
amazon_3021,number the stars yearling newbery,lois lowry,1990,Yearling Books,0440403278
amazon_3036,the experiment,john darnton,1999,Penguin USA,0525945172
amazon_3040,hang a thousand trees with ribbons the story of phillis wheatley,ann rinaldi,1996,Gulliver Books Paperbacks,0152008772
amazon_3051,monster a novel alex delaware novels paperback,jonathan kellerman,2000,Ballantine Books,0345413873
amazon_3066,ringworld engineers,larry niven,1990,Del Rey Books,0345334302
amazon_3074,just as long as were together,judy blume,1988,Yearling Books,0440400759
amazon_3077,the autograph man a novel vintage international paperback,zadie smith,2003,Vintage Books USA,037570387X
amazon_3084,civil war secret agent time machine no 5,steve perry,1985,Starfire,0553272004
amazon_3093,technobabel shadowrun no 31,stephen kenson,1998,Roc,0451456998
amazon_3097,run hard die fast shadowrun,mel odom,1999,Roc,0451457374
amazon_3108,term limits,vince flynn,1999,Pocket Star,0671023187
amazon_3110,girl interrupted,susanna kaysen,1994,Vintage,0679746048
amazon_3132,she said yes the unlikely martyrdom of cassie bernall,misty bernall,2001,Plough Publishing House,0874869226
amazon_3152,elidor,alan garner,1999,Magic Carpet Books,0152017976
amazon_3157,a thousand acres,jane smiley,1991,Alfred A. Knopf,0394577736
amazon_3160,the analyst,john katzenbach,2003,Ballantine Books,0345426274
amazon_3161,from this moment on,lynn kurland,2002,Berkley Publishing Group,0425186857
amazon_3166,south of the border west of the sun,haruki murakami,2000,Vintage Books USA,0679767398
amazon_3183,cape cod,william martin,1992,Warner Books,0446363170
amazon_3190,potshot,robert b parker,2001,G. P. Putnam's Sons,0399147101
amazon_3198,galileos daughter a historical memoir of science faith and love,dava sobel,2000,Penguin Books,0140280553
amazon_3229,the little boy book a guide to the first eight years,shelia moore,1988,Random House Value Pub,0517559552
amazon_3233,unless a novel,carol shields,2003,Perennial,0007154615
amazon_3239,stay out of the basement goosebumps no 2,r l stine,1995,Scholastic,0590453661
amazon_3254,chosen prey,john sandford,2001,G. P. Putnam's Sons,0399147284
amazon_3255,my gal sunday large print henry and sunday stories,mary higgins clark,1996,Simon &amp; Schuster,0684832380
amazon_3257,gone baby gone a novel,dennis lehane,1999,HarperTorch,0380730359
amazon_3263,250 things you can do to make your cat adore you,ingrid newkirk,1998,Fireside,0684836483
amazon_3271,siddhartha,hermann hesse,1981,Bantam Classics,0553208845
amazon_3286,mere christianity,c s lewis,1996,Simon &amp; Schuster,0684823780
amazon_3288,snare of serpents,victoria holt,1991,Ivy Books,0449219283
amazon_3291,the runaway jury,john grisham,1997,Dell,0440221471
amazon_3295,band of brothers e company 506th regiment 101st airborne from normandy to hitlers eagles nest,stephen e ambrose,2001,Simon &amp; Schuster,0743216458
amazon_3296,kane amp abel,jeffrey archer,1993,HarperTorch,0061007129
amazon_3300,without remorse,tom clancy,2004,Berkley Publishing Group,0425143325
amazon_3301,the bear and the dragon jack ryan novels,tom clancy,2001,Berkley Publishing Group,0425180964
amazon_3309,the woman next door,barbara delinsky,2002,Pocket,0743411250
amazon_3310,clockwork or all wound up,philip pullman,1998,Scholastic,0590129988
amazon_3312,trap line vintage crimeblack lizard,carl hiaasen,1998,Vintage Books USA,0375700692
amazon_3314,frusciante,brizzi,1999,Baldini e Castoldi,8880891901
amazon_3315,first king of shannara,terry brooks,1997,Del Rey Books,0345396537
amazon_3326,orion arm the rampart worlds book 2 may julian rampart worlds bk 2,julian may,2000,Del Rey Books,0345395190
amazon_3341,first book of swords,fred saberhagen,1984,St Martins Press,0812552989
amazon_3349,seeking wholeness insight into the mystery of experience,roland evans,2001,SunShine Press Publications,1888604182
amazon_3354,illusions the adventures of a reluctant messiah,richard bach,1994,Dell Publishing Company,0440204887
amazon_3356,callahans secret,spider robinson,2002,Tor Books,0812572297
amazon_3359,the years with laura diaz,carlos fuentes,2001,Harvest Books,0156007568
amazon_3373,josefinas surprise a christmas story american girls collection paper,valerie tripp,1997,Pleasant Company Publications,1562475193
amazon_3388,all you need is a love spell sabrina the teenage witch 7,randi reisfeld,1998,Simon Spotlight Entertainment,0671016954
amazon_3396,meet felicity an american girl 1774 the american girls collection book 1,valerie tripp,1991,Pleasant Company Publications,1562470043
amazon_3420,chicken soup for the teenage soul ii chicken soup for the soul series,jack canfield,1998,HCI Teens,1558746161
amazon_3425,the ship who searched,anne mccaffrey,1992,Baen,0671721291
amazon_3430,the ethical slut a guide to infinite sexual possibilities,dossie easton,1998,Greenery Press (CA),1890159018
amazon_3435,the western guide to feng shui creating balance harmony and prosperity in your environment feng shui,terah kathryn collins,1996,Hay House,1561703249
amazon_3436,the dragon reborn the wheel of time book 3,robert jordan,1992,Tor Fantasy,0812513711
amazon_3455,fortunes daughter,alice hoffman,1999,Berkley Publishing Group,0425168700
amazon_3461,mama makes up her mind and other dangers of southern living,bailey white,1994,Vintage Books USA,0679751602
amazon_3462,running from safety an adventure of the spirit,richard bach,1994,Harpercollins,0688127169
amazon_3466,the morning river a novel of the great missouri wilderness in 1825 man from boston,w michael gear,1997,Forge Books,0812551532
amazon_3468,rand ayn atlas shrugged signet shakespeare,ayn rand,1988,Signet Books,0451132157
amazon_3471,the thurber carnival harper colophon books,james thurber,1975,HarperCollins,0060904453
amazon_3478,the orchid thief,susan orlean,1998,Random House,0679447393
amazon_3487,the member of the wedding,carson mccullers,1984,Bantam,0553250515
amazon_3491,the bean trees,barbara kingsolver,1998,HarperTorch,0061097314
amazon_3493,so many books reading and publishing in an age of abundance,gabriel zaid,2003,Paul Dry Books,158988003X
amazon_3504,small wonder essays,barbara kingsolver,2003,Perennial,0060504080
amazon_3530,my favorite bride,christina dodd,2002,Avon,0060092645
