id,title,author,rating,numratings,language,genres,publisher,page_count,price,publish_year,isbn_clean
metabooks_53336,The Tower of Ravens: Book One of Rhiannon's Ride,Kate Forsyth,4.4,143,English,"Literature, Fiction, Genre Fiction",Ace,448.0,7.99,,0451460324
metabooks_53890,Mrs. Marlowe's Mice,Frank Asch,4.5,13,English,"Children's Books, Animals",Kids Can Press,32.0,24.95,2007.0,1554530229
metabooks_54360,Three to Get Deadly,Janet Evanovich,4.5,6644,English,"Mystery, Thriller, Suspense, Mystery","Saint Martin'S Press, Llc",,6.91,,0312966091
metabooks_54521,Effortless (Thoughtless),S.C. Stephens,4.6,2756,English,"Literature, Fiction, Women's Fiction",Gallery Books,495.0,16.19,,1476717486
metabooks_54953,The Lifeguard,Richie Tankersley Cusick,4.3,149,English,,Scholastic Paperbacks,,6.17,1989.0,0590432036
metabooks_54994,"Journeys Through Oz : The Wonderful Wizard of Oz, The Marvelous Land of Oz, 2 Books in One",L. Frank Baum,4.7,5,English,"Children's Books, Science Fiction, Fantasy",Random House Value Publishing,286.0,5.98,1985.0,0517294907
metabooks_55100,Thorns of Truth,Eileen Goudge,4.3,1051,English,"Literature, Fiction, Genre Fiction",Viking,398.0,14.33,,0670879428
metabooks_55143,The Seance,John Harwood,4.0,434,English,"Literature, Fiction, Genre Fiction",Mariner Books,336.0,12.99,,0547247826
metabooks_55193,The Chocolate War,Robert Cormier,4.3,1243,English,"Teen, Young Adult, Literature, Fiction",Ember,272.0,7.29,,0375829873
metabooks_55472,The Mystery of the Mummy's Curse (88) (The Boxcar Children Mysteries),Gertrude Chandler Warner,4.6,28,English,"Children's Books, Growing Up, Facts of Life",Albert Whitman & Company,144.0,6.99,,0807555045
metabooks_55970,Treasure Island According to Spike Milligan,Spike Milligan,4.0,31,English,,Virgin Paperbacks,186.0,7.56,2001.0,0753505037
metabooks_56009,Shade of Pale,Greg Kihn,4.3,20,English,"Mystery, Thriller, Suspense, Thrillers",Tor Books,255.0,2.29,,0812551095
metabooks_56094,The Cross Bearer: An Arnold Landon Mystery,Roy Lewis,4.1,12,English,"Literature, Fiction",St Martins Pr,205.0,4.95,1995.0,0312117655
metabooks_56307,Phule's Company,Robert Asprin,4.6,665,English,"Humor, Entertainment",Ace,240.0,10.49,1990.0,044166251X
metabooks_56422,Night Journey,Goldie Browning,4.4,37,English,,Storyteller Publishing,370.0,10.88,2011.0,0984725407
metabooks_56593,"The Real Science Behind the X-Files: Microbes, Meteorites, and Mutants",Anne Elizabeth Simon,4.8,42,English,"Science, Math, Astronomy, Space Science",Simon & Schuster,320.0,19.99,,0684856182
metabooks_56731,The Great God Pan,Donna Jo Napoli,3.6,9,English,"Children's Books, Fairy Tales, Folk Tales, Myths",Wendy Lamb Books,160.0,6.08,2003.0,0385327773
metabooks_56961,Up from the Grave (Night Huntress),Jeaniene Frost,4.6,3889,English,"Science Fiction, Fantasy",Avon,384.0,7.99,,0062076116
metabooks_57113,Star Wars,Jude Watson,4.5,170,English,"Children's Books, Science Fiction, Fantasy",Scholastic Paperbacks,144.0,,2003.0,0439339219
metabooks_57140,Thunder Horse,Peter Bowen,4.2,483,English,"Literature, Fiction, Genre Fiction",St Martins Pr,256.0,6.55,1999.0,0312968876
metabooks_58014,Sword Play (No Need for Tenchi! Book 2),Hitoshi Okuda,4.9,21,English,"Comics, Graphic Novels, Manga",Viz Media Llc,176.0,,,1569312540
metabooks_58997,"Two Old Women: An Alaskan Tale of Betrayal, Courage and Survival",Velma Wallis,4.5,5261,English,"Literature, Fiction, Mythology, Folk Tales",Audio Literature,,,1996.0,1574530321
metabooks_59237,Fever,Elizabeth Lowell,4.1,442,English,"Romance, Contemporary",Mira,256.0,,1999.0,1551664887
metabooks_59396,Oblivion,Josephine Hart,3.4,7,English,"Literature, Fiction, Literary",Viking Adult,208.0,13.0,,0670866121
metabooks_59526,The Klingon Way: A Warrior's Guide (Star Trek: The Klingon Book of Virtues),Marc Okrand,4.6,62,English,"Science Fiction, Fantasy",Star Trek,224.0,,,0671537555
metabooks_59906,"Wake Up, Sir!: A Novel",Jonathan Ames,4.0,445,English,"Literature, Fiction, Genre Fiction",Scribner,352.0,11.59,,074344907X
metabooks_60049,Pond: Board Book,Lizi Boyd,5.0,3,English,"Children's Books, Animals",Chronicle Books,12.0,5.67,1999.0,0811821188
metabooks_60334,"Light of Eidon (Legends of the Guardian-King, Book 1)",Karen Hancock,4.4,101,English,"Christian Books, Bibles, Literature, Fiction",Bethany House Publishers,432.0,23.91,2003.0,0764227947
metabooks_60346,"Carry On, Mr. Bowditch: A Newbery Award Winner",Jean Lee Latham,4.7,1035,English,"Teen, Young Adult, Literature, Fiction",Clarion Books,256.0,8.99,,0618250743
metabooks_60379,Voss,Patrick White,4.0,282,English,"Literature, Fiction, Classics",Viking Adult,0.0,6.91,,0670748072
metabooks_60456,Loss De Plott,Stephan J Myers,3.7,10,English,"Literature, Fiction, Genre Fiction",Hershey Reese & Myers Ltd.,88.0,,2012.0,0957322518
metabooks_60710,The Unconsoled,Kazuo Ishiguro,3.9,1054,English,"Humor, Entertainment",Knopf Doubleday Publishing Group,535.0,10.69,,0679735879
metabooks_60711,Over My Dead Body (Nero Wolfe),Rex Stout,4.5,1515,English,"Mystery, Thriller, Suspense, Mystery",Bantam,272.0,7.99,1993.0,0553231162
metabooks_61299,Midnight Runner (Sean Dillon),Jack Higgins,4.3,2069,English,"Mystery, Thriller, Suspense, Thrillers",G.P. Putnam'S Sons,289.0,6.45,2003.0,0425189414
metabooks_61359,Vanished: The Mysterious Disappearance of Mustafa Ouda,Ahmed Masoud,4.7,33,English,"Literature, Fiction, Contemporary","Rimal Publications,Cyprus",,14.07,1898.0,9963715133
metabooks_62407,Navy Spouse's Guide: Second Edition,Laura Hall Stavridis,4.4,28,English,"Self-Help, Relationships",Naval Institute Press,196.0,19.58,,1557508704
metabooks_62420,Stealing Death,Janet Lee Carey,4.5,9,English,"Children's Books, Growing Up, Facts of Life",Egmontusa,368.0,4.95,,1606840096
metabooks_62533,The Nutcracker Ballet Mystery (Nancy Drew No. 110) (Nancy Drew Mystery Stories),Carolyn Keene,4.3,45,English,"Children's Books, Growing Up, Facts of Life",Aladdin,160.0,5.78,,0671730568
metabooks_62858,River God: A Novel of Ancient Egypt (Novels of Ancient Egypt),Wilbur Smith,4.5,7178,English,"Literature, Fiction, Genre Fiction",St. Martin'S Paperbacks,664.0,16.95,1995.0,0312954468
metabooks_63255,This Heart of Mine,Susan Elizabeth Phillips,4.6,2079,English,"Literature, Fiction, Genre Fiction",Avon,420.0,8.99,2002.0,0380808080
metabooks_63557,Sharpe's Rifles (Richard Sharpe's Adventure Series #1),Bernard Cornwell,4.6,3796,English,"Literature, Fiction, Genre Fiction",Penguin Books,304.0,14.99,2001.0,0140294295
metabooks_64011,"Vitality, Energy, Spirit: A Taoist Sourcebook (Shambhala Dragon Editions)",Thomas Cleary,4.8,39,English,"Politics, Social Sciences, Philosophy",Shambhala,280.0,18.36,,0877735190
metabooks_64128,Seeing Cinderella (mix),Jenny Lundquist,4.6,125,English,"Children's Books, Arts, Music, Photography",Aladdin,240.0,6.99,2012.0,1442429267
metabooks_64130,The Doors of Perception and Heaven and Hell,Aldous Huxley,4.6,4359,English,"Literature, Fiction, Essays, Correspondence",Harpercollins - Harper Colophon,,87.24,1990.0,0060900075
metabooks_64143,Cakewalk Power!,Scott R. Garrigus,3.8,33,English,"Engineering, Transportation",Course Technology Ptr,448.0,5.27,,1929685025
metabooks_64179,The Flight of the Seventh Moon: The Teaching of the Shields,Lynn Andrews,4.7,26,English,"Religion, Spirituality, Other Religions, Practices, Sacred Texts",Harper San Francisco,203.0,80.01,,0062500287
metabooks_65112,The Restaurant at the End of the Universe,Douglas Adams,4.5,5907,English,"Science Fiction, Fantasy",Pocket,250.0,55.35,1988.0,0671664948
metabooks_65207,Who on Earth Is Tom Baker?,Tom Baker,4.8,37,English,"Biographies, Memoirs, Arts, Literature",Harpercollins Publishers Ltd,288.0,28.85,,000638854X
metabooks_65379,Kiss and Tell,Donna Hay,3.7,14,English,"Literature, Fiction, Contemporary",Orion,304.0,5.36,2001.0,0752844385
metabooks_65883,Heart of a Lion,Hillary Fields,4.3,10,English,"Romance, Historical",St. Martin'S Paperbacks,432.0,7.04,2001.0,0312979177
metabooks_66001,The Fantasy Worlds of Peter Beagle,Peter S. Beagle,4.7,35,English,,Viking Press,430.0,24.32,1978.0,0670307254
metabooks_66511,Bad Boys Ahoy!,Sylvia Day,4.3,46,English,"Literature, Fiction, Erotica",Kensington,352.0,5.99,2006.0,0758212518
metabooks_66668,The Last Pharaoh: Mubarak and the Uncertain Future of Egypt in the Volatile Mid East,Aladdin Elaasar,2.8,11,English,"Arts, Photography, History, Criticism",Createspace Independent Pub,289.0,24.95,2009.0,1439226008
metabooks_67150,Jerusalem,Cecelia Holland,4.3,77,English,"Literature, Fiction, Genre Fiction",Forge Books,405.0,5.15,1997.0,0812553977
metabooks_67220,The Seekers,F. M. Parker,4.1,23,English,"Romance, Contemporary",Pinnacle,302.0,14.99,,0786004932
metabooks_67791,Pregnancy Sucks: What to Do When Your Miracle Makes You Miserable,Joanne Kimes,4.3,157,English,"Health, Fitness, Dieting, Women's Health",Adams Media,254.0,3.5,,1580629342
metabooks_67895,"Fruits Basket, Vol. 10",Natsuki Takaya,4.9,112,English,"Teen, Young Adult, Literature, Fiction",Tokyopop,208.0,29.61,,1595324054
metabooks_68372,Encourage Me,Charles R. Swindoll,4.7,45,English,"Christian Books, Bibles, Christian Living",Zondervan,96.0,1.3,1993.0,0310415217
metabooks_68594,Phantom Lady (Definitive Series),Cornell Woolrich,4.3,36,English,"Mystery, Thriller, Suspense, Thrillers",Ibooks,291.0,14.92,2001.0,0743423739
metabooks_69344,The Discworld Companion: An Invaluable Guide for the Discerning Discworld Traveller,Terry Pratchett,4.7,24,English,"Literature, Fiction, History, Criticism",Gollancz,480.0,2.83,,0575600306
metabooks_69415,UFO Abductions in Gulf Breeze,Ed Walters,4.4,16,English,"Religion, Spirituality, Occult, Paranormal",Avon Books,294.0,10.86,1994.0,0380773333
metabooks_69439,Meeting God At Every Turn: A personal Family Story,Catherine Marshall,4.7,39,English,"Biographies, Memoirs, Leaders, Notable People",Chosen Books,254.0,13.39,1980.0,0912376619
metabooks_69491,The Color of Blood (A William Abrahams Book),Brian Moore,4.1,3,English,"Literature, Fiction, Action, Adventure",Dutton Adult,182.0,19.89,,0525245391
metabooks_70197,How Close We Come: A Novel of Women's Friendships,Susan S. Kelly,4.8,5,English,"Literature, Fiction",Grand Central Publishing,224.0,45.66,1999.0,0446675342
metabooks_70749,Almost Forever (Sarah),Linda Howard,4.1,852,English,"Literature, Fiction, Contemporary",Mira,256.0,37.49,2002.0,155166934X
metabooks_70896,Beneath a Marble Sky: A Novel of the Taj Mahal,John Shors,4.4,680,English,"Literature, Fiction",Mcpherson & Company,324.0,,,0929701712
metabooks_71086,"The Gold Coast: Three Californias (Three Californias, 2)",Kim Stanley Robinson,3.9,134,English,"Science Fiction, Fantasy",Orb Books,400.0,27.99,,0312890370
metabooks_71418,"Be My Baby: How I Survived Mascara, Miniskirts, and Madness, or My Life As a Fabulous Ronette",Ronnie Spector,4.7,128,English,"Biographies, Memoirs, Arts, Literature",Harmony,318.0,10.8,,0517574993
metabooks_71554,"Alas, Babylon",Pat Frank,4.6,5838,English,,Harpercollins,,5.99,,0060812540
metabooks_71891,"Hair Rules!: The Ultimate Hair-Care Guide for Women with Kinky, Curly, or Wavy Hair",A. Dickey,4.4,142,English,"Health, Fitness, Dieting, Women's Health",Villard,160.0,5.39,,0375761306
metabooks_72058,"Yu-Gi-Oh!, Vol. 2 (2)",Kazuki Takahashi,4.7,153,English,"Teen, Young Adult, Literature, Fiction",Viz Media Llc,200.0,7.16,,1591160812
metabooks_72336,The Resort,Sol Stein,3.7,15,English,"Literature, Fiction, Action, Adventure",William Morrow & Co,300.0,19.86,,0688035418
metabooks_73284,Water for Elephants,Sara Gruen,4.4,4497,English,"Literature, Fiction, Literary",Algonquin Books Of Chapel Hill,350.0,9.9,,1565125606
metabooks_73435,"Hungry For You: An Argeneau Novel (Argeneau Vampire, 14)",Lynsay Sands,4.7,1376,English,"Mystery, Thriller, Suspense, Thrillers",Avon,384.0,8.99,,0061894575
metabooks_73957,The Deal: A Novel,Peter Lefcourt,4.3,21,English,"Literature, Fiction",,304.0,2.05,,0060975601
metabooks_73982,Stanley in Space (Flat Stanley),Jeff Brown,4.7,285,English,"Children's Books, Literature, Fiction",Harpercollins,128.0,4.99,,0064421740
metabooks_74350,The Savage Tales of Solomon Kane,Robert E. Howard,4.7,774,English,"Literature, Fiction, Genre Fiction",Random House Worlds,432.0,18.0,,0345461509
metabooks_75202,Bedtime for Frances,Russell Hoban,4.7,841,English,"Children's Books, Growing Up, Facts of Life",Harperfestival,32.0,7.18,,0064434516
metabooks_75336,Eerdmans Handbook to the Bible,Colin Winter,4.7,110,English,,Eerdmans,680.0,23.11,,0802834361
metabooks_75497,It's Not About the Bike: My Journey Back to Life,Sally Jenkins,4.3,1534,English,"Health, Fitness, Dieting, Diseases, Physical Ailments",Berkley Trade,304.0,15.85,,0425179613
metabooks_75579,Man of My Dreams,Johanna Lindsey,4.6,923,English,"Literature, Fiction, Genre Fiction",Avon,405.0,7.99,,0380756269
metabooks_75953,Awkward,Marni Bates,4.2,103,English,"Teen, Young Adult, Literature, Fiction",K-Teen,300.0,,,0758269374
metabooks_76107,Ghost Dog Secrets,Peg Kehret,4.8,138,English,"Children's Books, Growing Up, Facts of Life",Puffin Books,192.0,7.99,,0142419648
metabooks_76973,Immanuel: Reflections On the Life of Christ,Michael Card,3.8,14,English,"Christian Books, Bibles, History",Thomas Nelson Publishing Company,224.0,28.62,1981.0,0913367389
metabooks_77286,Big Bird Can Share (Sesame Street: A Growing-Up Book),Dina Anastasio,3.8,11,English,Children's Books,Golden Press,25.0,93.0,1985.0,0307120163
metabooks_77649,The Defender,Bill Mesce,4.8,5,English,"Mystery, Thriller, Suspense, Thrillers",Bantam,288.0,9.95,,0553802399
metabooks_78019,Love Just Screws Everything Up : A For Better or for Worse Collection (Volume 17),Lynn Johnston,4.6,34,English,"Comics, Graphic Novels, Comic Strips",Andrews Mcmeel Publishing,128.0,9.95,,0836221281
metabooks_78054,The Mirror of Merlin,T. A. Barron,4.7,45,English,"Teen, Young Adult, Science Fiction, Fantasy",Philomel,272.0,22.95,1999.0,0399234551
metabooks_78241,Out of the Shadows,Kay Hooper,4.7,1087,English,"Mystery, Thriller, Suspense, Mystery",Bantam Books,,,,055357695X
metabooks_78304,The Berenstain Bears: The Wrong Crowd,Stan Berenstain,4.7,2,English,"Children's Books, Growing Up, Facts of Life",Random House Books For Young Readers,96.0,16.99,2001.0,0375812687
metabooks_79169,Swept Away,Candace Camp,4.3,209,English,"Literature, Fiction, United States",Mira,402.0,,1999.0,1551665085
metabooks_79494,Faithful Place,Tana French,4.3,13329,English,"Mystery, Thriller, Suspense, Thrillers",Viking,416.0,13.29,,0670021873
metabooks_79765,Eating Mammals: Three Novellas,John Barlow,3.3,5,English,"Literature, Fiction, Genre Fiction",Harper Perennial,272.0,13.99,2004.0,0060591757
metabooks_79916,Childhood's End,Arthur C. Clarke,4.4,12052,English,"Science Fiction, Fantasy",Del Rey,,3.19,1979.0,0345284658
metabooks_80025,Snowfall,Sharon Sala,4.4,2575,English,"Mystery, Thriller, Suspense, Thrillers",Mira,384.0,12.0,,1551668440
metabooks_80421,The Windup Girl,Paolo Bacigalupi,4.2,4630,English,"Science Fiction, Fantasy",Night Shade,361.0,13.94,,1597801577
metabooks_80524,The Alpine Obituary (An Emma Lord Mystery),Mary Daheim,4.4,120,English,"Mystery, Thriller, Suspense, Mystery",Fawcett,314.0,7.99,,0345447913
metabooks_80706,The Line That Held Us,David Joy,4.3,594,English,"Mystery, Thriller, Suspense, Thrillers",G.P. Putnam'S Sons,272.0,11.98,,0399574220
metabooks_81059,City of Dark Magic: A Novel (City of Dark Magic Series),Magnus Flyte,4.0,619,English,"Travel, Europe",Penguin Books,464.0,16.62,,0143122681
metabooks_81372,What Is a Healthy Church Member? (9Marks: Building Healthy Churches),Thabiti M. Anyabwile,4.6,236,English,"Christian Books, Bibles, Christian Living",Crossway,128.0,11.24,,1433502127
metabooks_81387,No Full Stops in India,Mark Tully,4.1,165,English,"Travel, Asia",Viking Pr,352.0,11.39,1991.0,0670819190
metabooks_81970,"Nausicaa of the Valley of the Wind, Vol. 2 (Nausicaä of the Valley of the Wind)",Hayao Miyazaki,4.8,115,English,"Teen, Young Adult, Literature, Fiction",Viz Media Llc,136.0,12.99,,1591163501
metabooks_83072,Floricanto Si!: A Collection of Latina Poetry,Sheila Sanchez Hatch,5.0,2,English,"Literature, Fiction, Poetry",Penguin Books,304.0,14.23,,0140588930
metabooks_83362,On Becoming a Novelist,John Gardner,4.4,215,English,"Reference, Writing, Research, Publishing Guides",W. W. Norton & Company,172.0,,,0393320030
metabooks_83410,"Nuts (Hudson Valley Series, The)",Alice Clayton,4.4,2460,English,"Literature, Fiction, Women's Fiction",Gallery Books,320.0,,2015.0,1501118137
metabooks_83496,2001: A Space Odyssey,Stanley Kubrick,4.6,8834,English,"Science Fiction, Fantasy",Roc,1.0,1.99,1968.0,0451166752
metabooks_83548,"A Massive Swelling: Celebrity Re-Examined As a Grotesque, Crippling Disease and Other Cultural Revelations",Cintra Wilson,4.1,61,English,"Politics, Social Sciences",Viking Adult,256.0,27.26,2000.0,0670891622
metabooks_83640,Midnight's Daughter (Dorina Basarab),Karen Chance,4.3,927,English,"Mystery, Thriller, Suspense, Thrillers",Berkley,384.0,7.99,,0451412621
metabooks_84012,Nursing: The Philosophy and Science of Caring,Jean Watson,4.6,197,English,"New, Used, Rental Textbooks, Medicine, Health Sciences",University Press Of Colorado,344.0,21.21,,0870811541
metabooks_84023,Zack Files 22: This Body's Not Big Enough for Both of Us (The Zack Files),Dan Greenburg,5.0,4,English,"Children's Books, Literature, Fiction",Grosset & Dunlap,64.0,1.24,,0448421763
metabooks_84138,Seedfolks,Paul Fleischman,4.6,2164,English,"Teen, Young Adult, Literature, Fiction",Harperteen,80.0,11.96,,0060274719
metabooks_84989,Martin Chuzzlewit (Wordsworth Classics) (Wordsworth Collection),Charles Dickens,4.4,131,English,"Literature, Fiction, Classics",Wordsworth Editions Ltd,832.0,4.95,1998.0,1853262056
metabooks_85082,Mr. December (Temptation #711),Heather MacAllister,4.8,7,English,"Romance, Contemporary",Harlequin,192.0,4.02,,0373258119
metabooks_85239,"Bachelor Prince (Silhouette Romance, No. 1012)",Debbie Macomber,4.2,671,English,"Romance, Contemporary",Silhouette,184.0,6.78,,0373190123
metabooks_86242,Octagonal Raven,L. E. Modesitt Jr.,5.0,3,English,"Science Fiction, Fantasy",Tor Books,,3.19,,0812570081
