id,title,author,publish_year,publisher,isbn_clean
amazon_28226,Asterix and the Black Gold (Asterix (Orion Paperback)),Albert Uderzo,2002,Orion,0752847740
amazon_28228,Bodas De Sangre (Letras hispÃ¡nicas),"Garcia, Lorca Federico",1999,Distribooks Inc,8437605601
amazon_28253,Labrava,Elmore Leonard,2003,HarperTorch,0060512237
amazon_28486,Ghost Story,Peter Straub,1989,Pocket,0671685635
amazon_28549,Heart of Gold,Sharon Shinn,2004,Ace Books,0441008216
amazon_28652,The Donkey Show (Commonplace Jernt),Michael Patrick Welch,2003,Equator Books,0966918819
amazon_28750,Bluebeard (Delta Fiction),Kurt Vonnegut,1998,Delta,038533351X
amazon_28830,Jack Maggs,Peter Carey,1999,Vintage Books USA,0679760377
amazon_28831,Confirmation: The Hard Evidence of Aliens Among Us? (Communion 2),Whitley Strieber,1999,St. Martin's Press,0312967047
amazon_28891,Men in Kilts,Katie Macalister,2003,Onyx Books,0451411137
amazon_28921,Watchmen,Alan Moore,1995,DC Comics,0930289234
amazon_29119,Stitches in Time,Barbara Michaels,1999,HarperTorch,0061044741
amazon_29575,Innumeracy: Mathematical Illiteracy and Its Consequences,John Allen Paulos,2001,Hill &amp; Wang,0809058405
amazon_29588,The Judge,Steven Paul Martini,1996,Putnam Pub Group,0399140433
amazon_29623,A Rock and a Hard Place: One Boy's Triumphant Story,Anthony Godby Johnson,1994,Signet Book,0451181859
amazon_29676,Wired: The Short Life &amp; Fast Times of John Belushi,Bob Woodward,1985,Pocket,0671547224
amazon_29680,Bella Tuscany : The Sweet Life in Italy,Frances Mayes,2000,Broadway,076790284X
amazon_29762,Murder in the Cathedral (A Harvest/Hbj Book),T. S. Eliot,1964,Harvest Books,0156632772
amazon_29811,No Safe Place,Richard North Patterson,1998,Random House Inc,0679450424
amazon_29821,The Prosecution: A Legal Thriller,D.W. Buffa,1999,Henry Holt &amp; Company,080506107X
amazon_29933,The Bilbao Looking Glass,Charlotte Macleod,2003,I Books,0743474929
amazon_29953,Blue Mars,Kim Stanley Robinson,1997,Spectra Books,0553573357
amazon_30092,Becket or the Honor of God,Jean Anouilh,1996,Riverhead Books,1573225088
amazon_30129,The Last Day,Glenn Kleier,1998,Warner Vision,0446605980
amazon_30165,Beauty,Sheri S. Tepper,1992,Bantam,0553295276
amazon_30247,Arthur Rex: A legendary novel,Thomas Berger,1978,Delacorte Press/Seymour Lawrence,0440003628
amazon_30351,Distant Mirror: The Calamitous Fourteenth Century,Barbara Tuchman,1979,Ballantine Books,0345349571
amazon_30571,The Big Class (Black Lace Series),Angel Strand,1996,Client Distribution Services,0352330767
amazon_30633,Under the Color of the Law,Michael Mcgarrity,2002,Onyx Books,0451410440
amazon_30723,The Little Engine That Could,Watty Piper,1978,Penguin Putnam Books for Young Readers,0448405202
amazon_30737,Decider,Dick Francis,1993,Putnam Pub Group,0399138714
amazon_30817,A Superior Death (Anna Pigeon Mysteries (Paperback)),Nevada Barr,2003,Berkley Publishing Group,042519471X
amazon_30878,Undercover Angel (Love Inspired (Numbered)),Cynthia Rutledge,2000,Steeple Hill,0373871295
amazon_31245,Just for You,Mercer Mayer,1998,Golden Books,030711838X
amazon_31457,BUT NOT THE HIPPOPOTAMUS,Sandra Boynton,1982,Little Simon,0671449044
amazon_31476,The Duke and I (Avon Romantic Treasure),Julia Quinn,2000,Avon,0380800829
amazon_31622,Storm,Norah Hess,1994,Leisure Books,084393672X
amazon_31675,Six of One,Rita Mae Brown,1999,Bantam,0553380370
amazon_31832,The VISITOR : THE VISITOR,Christopher Pike,1995,Simon Pulse,0671872702
amazon_31857,The Skyliners : The Sacketts (Sacketts),Louis L'Amour,1980,Bantam,0553276875
amazon_31870,Promises,Belva Plain,1997,Dell,0440216877
amazon_31875,After The Night,Linda Howard,1997,Pocket,0671019708
amazon_32055,DIE SOFTLY : DIE SOFTLY,Christopher Pike,1991,Simon Pulse,0671690566
amazon_32179,Safe Harbor,Antoinette Stockenberg,2000,St. Martin's Press,0312973063
amazon_32186,Lighting the Bay: Tales of Chesapeake Lighthouses,Pat Vojtech,1997,Tidewater Publishers,0870334662
amazon_32407,When God Whispers Your Name,Max Lucado,1999,W Publishing Group,0849937418
amazon_32431,COAST ROAD : A NOVEL,Barbara Delinsky,1998,Simon &amp; Schuster,0684845768
amazon_32489,"Krondor, the Betrayal (Riftwar Legacy/Raymond E. Feist, Bk 1)",Raymond E. Feist,1998,Eos,038097715X
amazon_32629,Places by the Sea,Jean Stone,1997,Fanfare,0553574248
amazon_32684,All the Queen's Men,Linda Howard,1999,Atria,0671034413
amazon_32727,The Chocolate War,Robert Cormier,2004,Knopf Books for Young Readers,0375829873
amazon_33019,Random Passage,Bernice Morgan,1992,Breakwater Books Ltd,1550810510
amazon_33425,Winner Take All : A Novel,T. Davis Bunn,2003,WaterBrook Press,1578565308
amazon_33519,MOONFIRE,Jim Miller,1990,Pocket,0671706365
amazon_33617,The Deep End of the Ocean,Jacquelyn Mitchard,1999,Bt Bound,0613033191
amazon_33775,Children of the Storm,Elizabeth Peters,2004,Avon Books,0061032484
amazon_33795,Brothers in Arms,Lois Mcmaster Bujold,1989,Baen,0671697994
amazon_33833,The Cat Who Came for Christmas (Cat Who... (Hardcover)),Cleveland Amory,1987,Little Brown &amp; Co,0316037370
amazon_33871,Dark Symphony,Christine Feehan,2003,Jove Books,0515135216
amazon_33922,Sarah,J. T. Leroy,2001,Bloomsbury Publishing (NY),158234146X
amazon_33941,Wanting More: Challenge of Enjoyment in the Age of Addiction,"Mark, Phd Chamberlain",2000,Deseret Book Company,1573458171
amazon_34215,Jewels,Danielle Steel,1992,Delacorte Press,0385304900
amazon_34344,"Ramses: Under the Western Acacia (Ramses Under the Western ACACIA, Vol. 5)",Christian Jacq,1999,Warner Books,0446673609
amazon_34573,Balthasar's Odyssey,Amin Maalouf,2002,Arcade Publishing,155970666X
amazon_34594,Bridge of Birds,Barry Hughart,1990,Del Rey Books,0345321383
amazon_34943,Pearl Cove (Donovan),Elizabeth Lowell,2000,Avon,0380789884
amazon_34947,Twin of Ice,Jude Deveraux,1991,Pocket,0671739719
amazon_35082,Dawn on a Distant Shore,Sara Donati,2001,Bantam Books,0553578553
amazon_35087,Harry Potter and the Prisoner of Azkaban (Harry Potter),J.K. Rowling,2004,Scholastic Paperbacks,043965548X
amazon_35119,Godshome,Robert Sheckley,2000,Tor Books,0312868030
amazon_35149,The Love Song of J. Edgar Hoover (Kinky Friedman Novels (Paperback)),Kinky Friedman,1997,Ballantine Books,0345415094
amazon_35183,Ghost,Katherine Ramsland,2002,St. Martin's Paperbacks,0312983735
amazon_35343,La Cucina: A Novel of Rapture,Lily Prior,2001,Ecco,0060953691
amazon_35504,The Death and Life of Superman: A Novel,Roger Stern,1993,Bantam Dell Pub Group,055309582X
amazon_35612,TEACHINGS DON JUAN,Carlos Castaneda,1973,Simon &amp; Schuster,0671215558
amazon_35668,"The Original Illustrated Sherlock Holmes: 37 Short Stories Plus a Complete Novel Comprising the Adventures of Sherlock Holmes, the Memoirs of Sherlock Holmes, the Return of Sherlock Holmes and",Arthur Conan Doyle,2001,Book Sales,078581325X
amazon_35703,The Hatbox Baby,Carrie Brown,2000,Algonquin Books,1565122992
amazon_35792,2 Old Women,Velma Wallis,1996,Audio Literature,1574530321
amazon_36003,This House of Sky: Landscapes of a Western Mind,Ivan Doig,1980,Harvest Books,0156899825
amazon_36023,The Ditches of Edison County,Ronald Richard Roberts,1993,Plume Books,0452272564
amazon_36109,Fatal Voyage : A Novel,Kathy Reichs,2001,Scribner,0684859726
amazon_36122,Rescue in the Pacific: A True Story of Disaster and Survival in a Force 12 Storm,Tony  Farrington,1998,International Marine/Ragged Mountain Press,0070486190
amazon_36134,Kinky Friedman's Guide to Texas Etiquette : Or How to Get to Heaven or Hell Without Going Through Dallas-Fort Worth,Kinky Friedman,2003,Perennial Currents,0060935359
amazon_36195,Ufo Abductions in Gulf Breeze,Ed Walters,1994,Harper Mass Market Paperbacks (Mm),0380773333
amazon_36200,The Sunflower: On the Possibilities and Limits of Forgiveness (Newly Expanded Paperback Edition),Simon Wiesenthal,1998,Schocken Books,0805210601
amazon_36264,Avatar Book One of Two (Star Trek Deep Space Nine),S. D. Perry,2001,Star Trek,074340050X
amazon_36566,The Spirit Ring,Lois Mcmaster Bujold,2000,Baen,0671578707
amazon_36995,Crewel Lye (Magic of Xanth),Piers Anthony,1987,Del Rey,0345345991
amazon_37001,The Hounds of the Morrigan,Pat O'Shea,1999,HarperTrophy,0064472051
amazon_37307,The Island of the Day Before,Umberto Eco,1995,Harcourt,0151001510
amazon_37857,The Beautiful Room Is Empty (Vintage International),Edmund White,1994,Vintage Books USA,0679755403
amazon_38059,Murder in the Dark: Short Fictions and Prose Poems,Margaret Atwood,1996,Texas Bookman,1853816809
amazon_38100,Mother Earth Father Sky,Sue Harrison,1991,Avon,0380715929
amazon_38220,And All the Saints : A Novel,Michael Walsh,2004,Warner Books,044661369X
amazon_38259,Swept Away,Candace Camp,1999,Mira,1551665085
amazon_38456,All by Myself (Look-Look),Mercer Mayer,2001,Golden Books,0307119386
amazon_38692,The Rebel Angels,Robertson Davies,1983,Penguin Books,0140062718
amazon_38693,Ethan Frome (Signet Classics (Paperback)),Edith Wharton,2000,Signet Book,0451527666
amazon_38802,Complete Fairy Tales of Oscar Wilde,Oscar Wilde,1996,Signet Classics,0451524357
amazon_38827,Prometheus Rising,Robert Anton Wilson,1992,New Falcon Publications,1561840564
amazon_38892,Hamlet Macbeth King Lear,William Shakespeare,0,Scholastic Inc,0590087843
amazon_38961,In Search of Captain Zero: A Surfer's Road Trip Beyond the End of the Road,A. C. Weisbecker,2002,Jeremy P. Tarcher,1585421774
amazon_38981,The Russian Debutante's Handbook,Gary Shteyngart,2003,Riverhead Books,1573229881
amazon_39156,Utz,Bruce Chatwin,1989,Penguin Books,0140115765
amazon_39168,Peace Is Every Step: The Path of Mindfulness in Everyday Life,Thich Nhat Hahn,1992,Random House,0553351397
amazon_39247,The Forest House,Marion Zimmer Bradley,1994,Penguin USA,0670844543
amazon_39411,A Year of Living Consciously : 365 Daily Inspirations for Creating a Life of Passion and Purpose,Gay Hendricks,1999,HarperSanFrancisco,0062515888
amazon_39580,"A Massive Swelling:  Celebrity Re-Examined As a Grotesque, Crippling Disease and Other Cultural Revelations",Cintra Wilson,2000,Viking Books,0670891622
amazon_39674,Daughter of Witches,Patricia C. Wrede,1983,Ace Books,0441138942
amazon_39945,Parallel Lines,Coyote Gordon,2000,Xlibris Corporation,0738831743
amazon_39976,Astro City: Confession,Kurt Busiek,1999,DC Comics,1563895501
amazon_40004,Tripwire,Lee Child,2000,Jove Books,0515128635
amazon_40056,Hidden Lake,Trish Janeshutz,1987,Ballantine Books,0345333837
amazon_40130,Sadako and the Thousand Paper Cranes,Eleanor Coerr,1999,Puffin Books,0698118022
amazon_40138,My Side of the Mountain,Jean Craighead George,1975,Dutton Books,0525450300
amazon_40189,Etty: The Letters and Diaries of Etty Hillesum 1941-1943,Etty Hillesum,2002,Wm. B. Eerdmans Publishing Company,0802839592
amazon_40803,Civil War,Bruce Catton,1986,Random House Value Publishing,0517294095
amazon_41108,Excession,Iain Banks,1998,Spectra Books,0553575376
amazon_41348,Jazz (Plume Contemporary Fiction),Toni Morrison,1993,Plume Books,0452269652
amazon_41595,Jackie Robinson: An Intimate Portrait,Rachel Robinson,1998,Abradale/Abrams,0810981890
amazon_41697,Cookie Cutter,Sterling Anthony,2000,One World,0345435680
amazon_41766,The Haunted Looking Glass: Ghost Stories (New York Review Books Classics),Edward Gorey,2001,New York Review of Books,0940322684
amazon_41831,The Books of Magic,Neil Gaiman,1993,DC Comics,1563890828
amazon_42157,Mister Johnson (Revived Modern Classic),Joyce Cary,1989,New Directions Publishing Corporation,0811210308
amazon_42205,Goddess: The Secret Lives of Marilyn Monroe,Anthony Summers,1996,Onyx Books,0451407474
amazon_42566,A Gun for Sale (20th Century Classics),Graham Greene,1992,Penguin Books,0140185402
amazon_42849,Collins Complete Works of Oscar Wilde (Collins Classics S.),Oscar Wilde,2003,HarperCollins Publishers,0007144350
amazon_42894,Cold Mountain,Charles Frazier,2003,Random House Audio,0739308920
amazon_42997,Girl With Green Eyes,Obrien,1978,Viking Press,0140021086
amazon_43238,The Favored Child : A Novel,Philippa Gregory,2003,Touchstone,0743249305
amazon_43314,Biting the Sun,Tanith Lee,1999,Spectra Books,0553581309
amazon_43382,Best Ghost Stories of Algernon Blackwood,Algernon Blackwood,1973,Dover Publications,0486229777
amazon_43398,Making Gay History: The Half Century Fight for Lesbian and Gay Equal Rights,Eric Marcus,2002,Perennial,0060933917
amazon_43545,What My Mother Doesn't Know,Sonya Sones,2001,Simon &amp; Schuster Children's Publishing,0689841140
amazon_43695,Wilderness Tips,Margaret Atwood,1998,Anchor,0385491115
amazon_43738,Levantado del suelo,Jose Saramago,2003,Punto de Lectura,8466309497
amazon_43803,The Magic Fan,Keith Baker,1997,Voyager Books,0152009833
amazon_43818,Total Freedom: The Essential Krishnamurti,J. Krishnamurti,1996,HarperSanFrancisco,0060648805
amazon_43916,The Only Good Thing Anyone Has Ever Done : A Novel,Sandra Newman,2003,HarperCollins,0060514981
amazon_43941,"The Color of Your Skin Ain't the Color of Your Heart (Phillips, Michael R.)",Michael Phillips,2004,Bethany House Publishers,0764227025
amazon_43974,The Teenage Liberation Handbook: How to Quit School and Get a Real Life and Education,Grace Llewellyn,1998,Lowry House Pub,0962959170
amazon_44119,The Masterharper of Pern (Dragonriders of Pern (Paperback)),Anne Mccaffrey,1999,Del Rey Books,0345424603
amazon_44153,The Master and Margarita,Mikhail Bulgakov,1996,Vintage Books USA,0679760806
amazon_44385,Silent Witness: The Karla Brown Murder Case,Don W. Weber,1993,Onyx Books,0451404238
amazon_44394,"Joy Ride (The Nightmare Club, No 1)",Richard Lee Byers,1993,Kensington Pub Corp (Mm),0821743155
amazon_44739,The Trobrianders of Papua New Guinea (Case Studies in Cultural Anthropology),Annette  B. Weiner,1988,Wadsworth Publishing,0030119197
amazon_44848,Revelation Space,Alastair Reynolds,2002,Ace Books,0441009425
amazon_44858,Fire Lover,Joseph Wambaugh,2003,Avon Books,0060095288
amazon_44879,Espedair Street,Iain Banks,0,Firebird Distributing,0349102147
amazon_45278,Le Vol des cigognes,Jean-Christophe Grangã?Â©,1999,LGF,2253170577
amazon_45326,Nuclear nightmares: An investigation into possible wars,Nigel Calder,1979,British Broadcasting Corporation,0563177403
amazon_45492,The Reverse of the Medal,Patrick O'Brian,1992,W. W. Norton &amp; Company,0393309606
amazon_45637,Our Story: 77 Hours That Tested Our Friendship and Our Faith,The Quecreek Miners,2002,Hyperion,1401300553
amazon_45789,"Say Please, Say Thank You: The Respect We Owe One Another",Donald Mccullough,1999,Perigee Books,0399525386
amazon_45984,New and Selected Poems,Mary Oliver,1993,Beacon Press,0807068195
amazon_46366,Zero at the Bone,Mary Willis Walker,1997,Bantam Books,0553575058
amazon_46690,The One Minute Manager Anniversary Ed : The World's Most Popular Management Method,Kenneth H. Blanchard,1982,William Morrow,0688014291
amazon_46716,Corgiville Fair,Tasha Tudor,1998,"Little, Brown",0316853291
amazon_47196,Forever &amp; Ever,Patricia Gaffney,1996,Topaz,0451406613
amazon_47455,Raphael and the Noble Task,Catherine Salton,2000,HarperCollins Publishers,0060196750
amazon_47519,The Cost of Honor (Signet Regency Romance),Emma Lange,1993,Signet Book,0451151887
amazon_47532,Again,Katheleen Gilles Seidel,1994,New Amer Library (Mm),0451405021
amazon_47546,Take a Chance on Me,Susan Donovan,2003,St. Martin's Paperbacks,0312983751
amazon_47553,The Conquest,Elizabeth Chadwick,1997,St. Martin's Press,0312154976
amazon_47567,Last Man Standing,Wendy Rosnau,2003,Silhouette,0373272979
amazon_47653,Planet of the Apes movie novelization,William T. Quick,2001,HarperEntertainment,006107635X
amazon_47720,Return,Dinah Mccall,2000,Mira,1551665840
amazon_48276,The Keys of Hell,Jack Higgins,2001,Berkley Publishing Group,0425182681
amazon_48387,A Mirror for Observers,Edgar Pangborn,1983,St Martins Pr,0312943059
amazon_48470,Acquired Tastes,Peter Mayle,1993,Bantam,0553371835
amazon_48478,Angel Face,Suzanne Forster,2001,Berkley Publishing Group,0425180972
amazon_48964,Stay True: Short Stories for Strong Girls (Apple Signature),Marilyn Singer,1999,Scholastic,0590360337
amazon_48968,Bride of Pendorric;  The Shadow of the Lynx;  King of the Castle;  Mistress of Mellyn  (Complete &amp; Unabridged),Victoria Holt,1989,Book Sales,090571251X
amazon_48992,Shiloh,Phyllis Reynolds Naylor,2000,Aladdin,0689835825
amazon_49185,Mindstar Rising,Peter F. Hamilton,1993,Trans-Atlantic Publications,0330323768
amazon_49222,Across Five Aprils,Irene Hunt,1987,Berkley Publishing Group,0425102416
amazon_49544,Bedknob and Broomstick,Mary Norton,1980,Penguin USA,0140304452
amazon_49622,To Love a Man,Karen Robards,1988,Warner Books,0446353507
amazon_49662,Home on Stoney Creek (Sarah's Journey),Wanda Luttrell,1995,Chariot Victor Publishing,0781409012
amazon_49821,The Greek Myths (Volume 2),Robert Graves,1960,Penguin Books,0140010270
amazon_49841,Abhorsen,Garth Nix,2003,Eos,0060278269
amazon_49940,Indispensable Cat,Jean-Claude Suares,1994,"Stewart, Tabori, &amp; Chang",0941434214
amazon_50034,Fighting Back: A Battered Woman's Desperate Struggle to Survive,Robert Davidson,2000,Ballantine Books,0449005429
amazon_50125,The Last Light of the Sun,Guy Gavriel Kay,2004,Roc,0451459652
amazon_50170,BOYFRIEND SCHOOL (TIE-IN),Sarah Bird,1990,Pocket,067168454X
amazon_50544,Them,Joyce Carol Oates,1996,Fawcett Books,0449206920
amazon_50588,Scorpions (Newbery Honor Book),Walter Dean Myers,1996,HarperTrophy,0064406237
amazon_50609,Sleeping Arrangements,Laura Shaine Cunningham,2000,Riverhead Books,1573228230
amazon_50710,The Number Devil: A Mathematical Adventure,Hans Magnus Enzensberger,1998,Henry Holt &amp; Company,0805057706
amazon_50820,Bitter Sugar: A Lupe Solano Mystery,Carolina Garcia-Aguilera,2002,Avon,0380807416
amazon_50944,Finding Fish: A Memoir,Antwone Q. Fisher,2001,Perennial,0060007788
amazon_50945,Wolf Whistle,Lewis Nordan,1995,Algonquin Books of Chapel Hill,1565121104
amazon_51037,The Bear Went over the Mountain,William Kotzwinkle,1997,Owl Books (NY),0805054383
amazon_51041,Sailing Alone Around the Room: New and Selected Poems,Billy Collins,2002,Random House Trade,0375755195
amazon_51205,Hullabaloo in the Guava Orchard,Kiran Desai,1998,Pub Group West,0871137119
amazon_51243,The Fortunate Pilgrim,Mario Puzo,1998,Ballantine Books,0449003582
amazon_51289,The Lake,Yasunari Kawabata,1980,Kodansha America,0870113658
