label,pair,score,bucket,rule,geo_m,sim_name,sim_cat,id_a,id_b,kaggle380k_id_a,uber_eats_id_b,source_a,source_b,name_a,name_b,name_norm_a,name_norm_b,address_line1_a,address_line1_b,street_a,street_b,house_number_a,house_number_b,city_a,city_b,state_a,state_b,postal_code_a,postal_code_b,latitude_a,latitude_b,longitude_a,longitude_b,categories_a,categories_b,phone_e164_a,phone_e164_b,phone_raw_a,phone_raw_b
,df1_vs_df2,0.44186545185159526,high,geo,41.7,0.14634146341463414,0.0,kaggle380k-144759,uber_eats-16026,,,kaggle_380k,uber_eats,Golden Teriyaki,Pizza Hut (1255 N Grand Ave),golden teriyaki,pizza hut 1255 n grand ave,,,N Grand Ave,N Grand Ave,1285,1255,Pullman,Pullman,WA,WA,99163,98275,46.7410144,46.74064,-117.1722742,-117.1723,['Chinese restaurant'],['Fast Food' 'Italian' 'pizza' 'wings'],,,,
,df1_vs_df2,0.4607592910272934,high,addr_zip_or_citystate,29.9,0.18181818181818182,0.0,kaggle380k-337550,uber_eats-27599,,,kaggle_380k,uber_eats,HOT POT CITY,Ben &amp; Jerry's (Rockville Center),hot pot city,ben amp jerry s rockville center,,,,,,,Rockville,Rockville,MD,MD,20850,20850,39.0839182,39.0838729,-77.1507009,-77.1503592,['Hot pot restaurant' 'Buffet restaurant' 'Chinese restaurant'],"['Ice Cream + Frozen Yogurt' 'Desserts' 'Juice and Smoothies' 'American'
 'New American' 'Western']",,,,
,df1_vs_df2,0.5612488763183394,high,geo,4.3,0.4074074074074074,0.0,kaggle380k-110989,uber_eats-16457,,,kaggle_380k,uber_eats,QDOBA Mexican Eats,Pure Gold by Qdoba (15116 N.E. 24TH ST.),qdoba mexican eats,pure gold by qdoba 15116 n e 24th st,,,NE 24th St,N.E. 24TH ST.,15116,15116,Redmond,REDMOND,WA,WA,98052,98052,47.6319944,47.63203,-122.1382919,-122.13827,"['Mexican restaurant' 'Bar & grill' 'Brunch restaurant' 'Caterer'
 'Delivery service' 'Fast food restaurant' 'Restaurant'
 'Tex-Mex restaurant']",['Mexican' 'Latin American' 'New Mexican'],,,,
,df1_vs_df2,0.4606880014670896,high,geo,35.8,0.1875,0.0,kaggle380k-141238,uber_eats-23394,,,kaggle_380k,uber_eats,Here and Abroad,Mian Noodle House,here and abroad,mian noodle house,,,Princess Anne St,Princess Anne St,1004,1005,Fredericksburg,Fredericksburg,VA,VA,22401,22401,38.3035006,38.30359,-77.4610339,-77.46064,['Bakery' 'Bistro'],['Chinese' 'Asian' 'Noodles' 'Allergy Friendly'],,,,
,df1_vs_df2,0.641118049179145,high,geo,8.3,0.6111111111111112,0.0,kaggle380k-074438,uber_eats-42558,,,kaggle_380k,uber_eats,Chipotle Mexican Grill,Chipotle Mexican Grill (304 W Bay Area Blvd Ste 600),chipotle mexican grill,chipotle mexican grill 304 w bay area blvd ste 600,,,Bay Area Blvd,W Bay Area Blvd,304,304,Webster,Webster,TX,TX,77598,77598,29.5476802,29.5476908,-95.1313626,-95.1312775,['Mexican restaurant' 'Caterer' 'Fast food restaurant'],['Healthy' 'Mexican'],,,,
,df1_vs_df2,0.6529585952291244,high,geo,4.0,0.6363636363636364,0.0,kaggle380k-304545,uber_eats-61998,,,kaggle_380k,uber_eats,Hooters,Hooters (Baytown),hooters,hooters baytown,,,I-10,Interstate 10 E,4710,4710,Baytown,Baytown,TX,TX,77521,77521,29.8032081,29.8032271,-94.986321,-94.9862862,"['Sports bar' 'American restaurant' 'Bar & grill' 'Chicken restaurant'
 'Chicken wings restaurant' 'Hamburger restaurant' 'Meal delivery'
 'Takeout restaurant' 'Restaurant' 'Seafood restaurant']",['Bar Food' 'American' 'Wings' 'Chicken' 'Burgers' 'Alcohol'],,,,
,df1_vs_df2,0.762160183108963,high,geo,35.8,0.9411764705882353,0.0,kaggle380k-351182,uber_eats-55459,,,kaggle_380k,uber_eats,Al Chile Taqueria,Al chile taquería,al chile taqueria,al chile taquería,,,Socorro Rd,Socorro Road,9618,9618,El Paso,El Paso,TX,TX,79927,79927,31.6731255,31.67281,-106.3137041,-106.31363,['Mexican restaurant'],['Burritos' 'Steak' 'Seafood'],,,,
,df1_vs_df2,0.5414653294313103,high,geo,10.0,0.36363636363636365,0.0,kaggle380k-087426,uber_eats-09627,,,kaggle_380k,uber_eats,Tokyo Steak House,The French Bakery - 112th Ave,tokyo steak house,the french bakery 112th ave,,,112th Ave NE,112th Ave NE,909,909,Bellevue,Bellevue,WA,WA,98004,98004,47.618223,47.618294,-122.19123,-122.1913113,"['Teppanyaki restaurant' 'Japanese restaurant' 'Japanese steakhouse'
 'Steak house' 'Sushi restaurant']",['French' 'Bakery'],,,,
,df1_vs_df2,0.5631000786379833,high,geo,1.3,0.4090909090909091,0.0,kaggle380k-153770,uber_eats-02370,,,kaggle_380k,uber_eats,Five Guys,Five Guys WI-0537 2500 N. Mayfair Rd,five guys,five guys wi 0537 2500 n mayfair rd,,,N Mayfair Rd,N. Mayfair Rd.,2500,2500,Wauwatosa,Wauwatosa,WI,WI,53226,53226,43.0640028,43.0640093,-88.0456615,-88.0456754,"['Fast food restaurant' 'American restaurant' 'Hot dog restaurant'
 'Hot dog stand' 'Restaurant']",['American' 'Burgers' 'Fast Food'],,,,
,df1_vs_df2,0.624720759293103,high,geo,9.6,0.5714285714285714,0.0,kaggle380k-141029,uber_eats-20131,,,kaggle_380k,uber_eats,Loving Hut,Loving Hut (2842 Rogers Dr),loving hut,loving hut 2842 rogers dr,,,Rogers Dr,Rogers Dr,2842,2842,Falls Church,Falls Church,VA,VA,22042,22042,38.8751492,38.87522,-77.201054,-77.20099,['Vegan restaurant' 'Vegetarian restaurant' 'Vietnamese restaurant'],['Burgers' 'American' 'Sandwiches'],,,,
,df1_vs_df2,0.5059721226320285,high,geo,37.0,0.3018867924528302,0.0,kaggle380k-129929,uber_eats-49894,,,kaggle_380k,uber_eats,Sister Restaurant,Slater's 50/50 - Dallas (Greenville Ave),sister restaurant,slater s 50 50 dallas greenville ave,,,Greenville Ave,Greenville Ave,2808,2817,Dallas,Dallas,TX,TX,75206,75206,32.8233578,32.8232502,-96.7700051,-96.7703793,['Restaurant'],['American' 'Burgers'],,,,
,df1_vs_df2,0.4561256597514288,high,geo,17.6,0.15789473684210525,0.0,kaggle380k-141300,uber_eats-17625,,,kaggle_380k,uber_eats,Pier 88,Firehouse Subs (2040 Coliseum Dr),pier 88,firehouse subs 2040 coliseum dr,,,Coliseum Dr,Coliseum Dr,2040,2040,Hampton,Hampton,VA,VA,23666,23666,37.0460332,37.0458827,-76.3896695,-76.3897302,['Seafood restaurant' 'Chinese restaurant'],['Sandwich' 'Deli'],,,,
,df1_vs_df2,0.7119064807685933,high,geo,7.1,0.7868852459016393,0.0,kaggle380k-140957,uber_eats-21598,,,kaggle_380k,uber_eats,Moby Dick House of Kabob,Moby Dick House of Kabob (Falls Church),moby dick house of kabob,moby dick house of kabob falls church,,,W Broad St,W Broad St,444,444,Falls Church,Falls Church,VA,VA,22046,22046,38.8870258,38.8870886,-77.1771087,-77.1770927,"['Middle Eastern restaurant' 'Catering food and drink supplier'
 'Kebab shop' 'Persian restaurant']","['Mediterranean' 'Family Meals' 'Persian' 'Vegetarian' 'Healthy'
 'Family Friendly' 'Group Friendly']",,,,
,df1_vs_df2,0.5477998479652766,high,geo,19.4,0.3888888888888889,0.0,kaggle380k-136789,uber_eats-33395,,,kaggle_380k,uber_eats,The Port of Peri Peri,Taste of Poland,the port of peri peri,taste of poland,,,N Central Expy,N Central Expy,2301,2301,Plano,Plano,TX,TX,75075,75075,33.0309344,33.0307732,-96.7089227,-96.709002,['Portuguese restaurant' 'Grill' 'Halal restaurant'],['Polish' 'Sandwich' 'Salads' 'Desserts' 'Allergy Friendly' 'Healthy'],,,,
,df1_vs_df2,0.4779238467823127,high,geo,43.3,0.23809523809523808,0.0,kaggle380k-249957,uber_eats-09470,,,kaggle_380k,uber_eats,City Soups,Inchin's Indian Kitchen (Bellevue),city soups,inchin s indian kitchen bellevue,,,108th Ave NE,108th Avenue NE,601,601,Bellevue,Bellevue,WA,WA,98004,98004,47.6161666,47.61585,-122.196544,-122.19688,['Sandwich shop' 'Breakfast restaurant' 'Salad shop' 'Soup restaurant'],['Asian' 'Indian' 'North Indian' 'Halal'],,,,
,df1_vs_df2,0.7982522006239088,high,geo,4.4,1.0,0.0,kaggle380k-135732,uber_eats-62123,,,kaggle_380k,uber_eats,Gerado's Restaurant,Gerado's Restaurant,gerado s restaurant,gerado s restaurant,,,Golder Ave,Golder Avenue,1001,1001,Odessa,Odessa,TX,TX,79761,79761,31.8496871,31.84966,-102.3795365,-102.37957,['Mexican restaurant' 'Breakfast restaurant'],['Mexican' 'Latin American' 'New Mexican'],,,,
,df1_vs_df2,0.38709677419354843,high,name_zip,1335.3,0.967741935483871,0.0,kaggle380k-150538,uber_eats-06385,,,kaggle_380k,uber_eats,Belmonte's Pizza,Belmontes Pizza,belmonte s pizza,belmontes pizza,,,Three Springs Dr,Pennsylvania Ave,243,3105,Weirton,Weirton,WV,WV,26062,26062,40.3987274,40.410572,-80.547577,-80.544982,['Pizza restaurant'],['Pizza' 'American' 'Italian'],,,,
,df1_vs_df2,0.4446554252591416,high,geo,24.7,0.13636363636363635,0.0,kaggle380k-358610,uber_eats-46904,,,kaggle_380k,uber_eats,Taste of Chengdu,Wa. Natsu Japanese Restaurant,taste of chengdu,wa natsu japanese restaurant,,,Old Denton Rd,Old Denton Road,2528,2528,Carrollton,Carrollton,TX,TX,75006,75006,32.9799524,32.98014,-96.9080023,-96.90786,['Sichuan restaurant' 'Chinese restaurant'],['Japanese' 'Asian' 'Sushi'],,,,
,df1_vs_df2,0.597382150164181,high,addr_zip_or_citystate,18.1,0.46153846153846156,0.1,kaggle380k-147282,uber_eats-31676,,,kaggle_380k,uber_eats,Starbucks,Starbucks (1024 N Main St Ste A),starbucks,starbucks 1024 n main st ste a,,,,,,,Tooele,Tooele,UT,UT,84074,84074,40.551318,40.551439,-112.297469,-112.297612,"['Coffee shop' 'Breakfast restaurant' 'Cafe' 'Coffee store' 'Espresso bar'
 'Internet cafe']",['Bakery' 'Breakfast and Brunch' 'Cafe' 'Coffee &amp' 'Tea'],,,,
,df1_vs_df2,0.4776832030381518,high,geo,48.2,0.24242424242424243,0.0,kaggle380k-300111,uber_eats-01599,,,kaggle_380k,uber_eats,Ravina Bay Bar & Grill,The Green Owl,ravina bay bar grill,the green owl,,,E Durkee St,East Durkee Street,231,231,Wisconsin Dells,Lake Delton,WI,WI,53965,53965,43.5928107,43.59276,-89.7887054,-89.7893,['Restaurant' 'Bar'],['American' 'Traditional American' 'Pub' 'Bar Food' 'Pizza'],,,,
,df1_vs_df2,0.5550411602001861,high,geo,22.7,0.41025641025641024,0.0,kaggle380k-325033,uber_eats-07382,,,kaggle_380k,uber_eats,El Bondito,El Bandido Mexican Restaurant,el bondito,el bandido mexican restaurant,,,Robert C Byrd Dr,Robert C Byrd Dr,4050,4050,Beckley,Beckley,WV,WV,25801,25801,37.8075033,37.80769,-81.1845868,-81.18469,['Mexican restaurant'],['Mexican' 'Latin American' 'New Mexican'],,,,
,df1_vs_df2,0.6267420401588061,high,geo,4.6,0.5714285714285714,0.0,kaggle380k-115929,uber_eats-14745,,,kaggle_380k,uber_eats,QDOBA Mexican Eats,"Qdoba Mexican Eats (513 State Rte 9 Ne, Ste 103)",qdoba mexican eats,qdoba mexican eats 513 state rte 9 ne ste 103,,,WA-9,State Rte 9 Ne,513,513,Lake Stevens,Lake Stevens,WA,WA,98258,98258,48.0009699,48.0009968,-122.1053402,-122.1052937,"['Mexican restaurant' 'Bar & grill' 'Brunch restaurant' 'Caterer'
 'Delivery service' 'Fast food restaurant' 'Restaurant'
 'Tex-Mex restaurant']",['Mexican' 'Bowls' 'Salads'],,,,
,df1_vs_df2,0.536177515460023,high,geo,46.7,0.3870967741935484,0.0,kaggle380k-153696,uber_eats-05011,,,kaggle_380k,uber_eats,Subway,Subway (2501 N Mountain Rd),subway,subway 2501 n mountain rd,,,County Rd Nn,N Mountain Rd,151101,2501,Wausau,Wausau,WI,WI,54401,54401,44.9325236,44.93267,-89.6665646,-89.66712,"['Sandwich shop' 'Caterer' 'Fast food restaurant' 'Takeout restaurant'
 'Restaurant']",['Fast Food' 'Sandwich' 'American'],,,,
,df1_vs_df2,0.5168784070954695,high,geo,41.1,0.3333333333333333,0.0,kaggle380k-064935,uber_eats-26895,,,kaggle_380k,uber_eats,M & N's Pizza,MISS MACY’S FRIED CHICKEN,m n s pizza,miss macy s fried chicken,,,Del Ray Ave,Del Ray Avenue,4914,4924,Bethesda,Bethesda,MD,MD,20814,20814,38.9892481,38.98908,-77.099006,-77.09943,"['Pizza restaurant' 'Indian restaurant' 'Takeout restaurant'
 'Pizza delivery' 'Pizza takeaway']",['American' 'Sandwich' 'Chicken'],,,,
,df1_vs_df2,0.478762597439846,high,geo,25.3,0.2222222222222222,0.0,kaggle380k-145444,uber_eats-21404,,,kaggle_380k,uber_eats,The Hatch,Blue Ridge Burrito,the hatch,blue ridge burrito,,,Market Square SE,Market Square SE,32,32,Roanoke,Roanoke,VA,VA,24011,24011,37.2719706,37.2721147,-79.9392204,-79.9389989,['Restaurant'],['Mexican' 'Latin American' 'New Mexican'],,,,
,df1_vs_df2,0.683087931861118,high,addr_zip_or_citystate,19.6,0.7272727272727273,0.0,kaggle380k-272526,uber_eats-21729,,,kaggle_380k,uber_eats,Thai by Thai,Thai by Thai (Sterling),thai by thai,thai by thai sterling,,,,,,,Sterling,Sterling,VA,VA,20164,20164,39.0178609,39.0176912,-77.375549,-77.3754897,['Thai restaurant'],['Asian' 'Asian Fusion' 'Thai'],,,,
,df1_vs_df2,0.7514174056977405,high,name_zip,121.5,1.0,0.0,kaggle380k-351486,uber_eats-06182,,,kaggle_380k,uber_eats,Fujiyama,Fujiyama,fujiyama,fujiyama,,,Venture Dr,Venture Dr,849,849,Morgantown,Morgantown,WV,WV,26508,26508,39.649597,39.649286,-79.8971674,-79.8958075,"['Authentic Japanese restaurant' 'Asian restaurant' 'Japanese restaurant'
 'Japanese steakhouse' 'Sushi restaurant']",['Japanese' 'Asian' 'Sushi'],,,,
,df1_vs_df2,0.4,high,name_zip,1327930.8,1.0,0.0,kaggle380k-275608,uber_eats-29559,,,kaggle_380k,uber_eats,China Wok,China Wok,china wok,china wok,,,Jesse Jewell Pkwy,Bennington,1015,68,Gainesville,,,,,5201,34.2894533,42.90713,-83.8330427,-73.21911,['nan'],['Chinese' 'Asian' 'Asian Fusion'],,,,
,df1_vs_df2,0.5219564072385181,high,geo,39.9,0.3448275862068966,0.0,kaggle380k-353080,uber_eats-22067,,,kaggle_380k,uber_eats,Sichuan Legend,ViVi Bubble Tea,sichuan legend,vivi bubble tea,,,Main St,Main St,9992,9974,Fairfax,Fairfax,VA,VA,22031,22031,38.8444314,38.844387,-77.2912233,-77.2907657,"['Hot pot restaurant' 'Asian fusion restaurant' 'Buffet restaurant'
 'Chinese restaurant']",['Taiwanese' 'Bubble Tea'],,,,
,df1_vs_df2,0.4416280494817074,high,geo,18.4,0.12244897959183673,0.0,kaggle380k-143608,uber_eats-25621,,,kaggle_380k,uber_eats,Brothers,"It's Just Wings (300 Monticello Avenue, #309)",brothers,it s just wings 300 monticello avenue 309,,,Monticello Ave,Monticello Avenue,300,300,Norfolk,Norfolk,VA,VA,23510,23510-2426,36.8494224,36.84947,-76.2890022,-76.2892,['Restaurant'],['American' 'Wings'],,,,
,df1_vs_df2,0.5093859708430207,high,geo,12.2,0.2857142857142857,0.0,kaggle380k-263970,uber_eats-60973,,,kaggle_380k,uber_eats,Domino's Pizza,Sam's Southern Eatery,domino s pizza,sam s southern eatery,,,Memorial Blvd,Memorial Boulevard,2448,2405,Port Arthur,Port Arthur,TX,TX,77640,77640,29.9028705,29.90298,-93.9354739,-93.93546,"['Pizza delivery' 'Chicken wings restaurant' 'Pizza restaurant'
 'Pizza takeaway']",['Seafood' 'American' 'Southern'],,,,
,df1_vs_df2,0.43572442781842396,high,addr_zip_or_citystate,44.0,0.13333333333333333,0.0,kaggle380k-253835,uber_eats-26140,,,kaggle_380k,uber_eats,Juke Box Diner,Fabulous Falafel,juke box diner,fabulous falafel,,,,,,,Manassas,Manassas,VA,VA,20110,20110,38.7690494,38.76889,-77.4862852,-77.48675,['Diner' 'Breakfast restaurant' 'Hamburger restaurant' 'Lunch restaurant'],['Burgers' 'American' 'Sandwiches'],,,,
,df1_vs_df2,0.8,high,geo,0.0,1.0,0.0,kaggle380k-258264,uber_eats-37260,,,kaggle_380k,uber_eats,Tiba Grill,Tiba Grill,tiba grill,tiba grill,,,Shelley Dr,Shelley Dr,211,211,Tyler,Tyler,TX,TX,75701,75701,32.3048861,32.3048861,-95.3034807,-95.3034807,"['Mediterranean restaurant' 'Meal delivery' 'Takeout restaurant'
 'Restaurant']",['Mediterranean' 'Greek' 'Vegetarian' 'Healthy' 'Exclusive to Eats'],,,,
,df1_vs_df2,0.5425671137264112,high,geo,12.0,0.3684210526315789,0.0,kaggle380k-088251,uber_eats-26023,,,kaggle_380k,uber_eats,508 Crafthouse,The Bakehouse at Chelsea,508 crafthouse,the bakehouse at chelsea,,,"Crafthouse, 508 Orapax St",W Olney Rd,508,1233,Norfolk,Norfolk,VA,VA,23507,23507,36.8646584,36.86462,-76.3097461,-76.30962,['American restaurant'],['Pizza' 'American' 'Italian'],,,,
,df1_vs_df2,0.42915963933944956,high,geo,32.4,0.10526315789473684,0.0,kaggle380k-148208,uber_eats-37038,,,kaggle_380k,uber_eats,El Fenix,Wing Boss (TX-6011) 415 Adams Dr,el fenix,wing boss tx 6011 415 adams dr,,,Adams Dr,Adams Dr,315,415,Weatherford,Weatherford,TX,TX,76086,76086,32.7323879,32.73214,-97.7867113,-97.78653,['Mexican restaurant'],['Wings' 'American' 'Chicken'],,,,
,df1_vs_df2,0.6516637689128689,high,geo,1.1,0.5945945945945946,0.07142857142857142,kaggle380k-222454,uber_eats-23397,,,kaggle_380k,uber_eats,Metro Diner,Metro Diner (Fredericksburg),metro diner,metro diner fredericksburg,,,Plank Rd,Plank Road,2068,2068,Fredericksburg,Fredericksburg,VA,VA,22401,22401,38.295545,38.2955361,-77.495852,-77.4958453,"['Diner' 'American restaurant' 'Breakfast restaurant' 'Brunch restaurant'
 'Chicken restaurant' 'Family restaurant' 'Fried chicken takeaway'
 'Hamburger restaurant' 'Lunch restaurant' 'Southern restaurant (US)']",['Diner' 'Breakfast and Brunch' 'Burgers' 'Comfort Food' 'Family Friendly'],,,,
,df1_vs_df2,0.6235661462759079,high,geo,5.2,0.5641025641025641,0.0,kaggle380k-204908,uber_eats-31613,,,kaggle_380k,uber_eats,The Habit Burger Grill,"The Habit Burger Grill (232 North West State St, Suite 101)",the habit burger grill,the habit burger grill 232 north west state st suite 101,,,North West State Road,North West State St,232,232,American Fork,American Fork,UT,UT,84003,84003,40.3820823,40.382084,-111.8137738,-111.813835,['Hamburger restaurant' 'Fast food restaurant'],['American' 'Burgers' 'Fast Food' 'Family Meals'],,,,
,df1_vs_df2,0.7969003877274401,high,geo,7.7,1.0,0.0,kaggle380k-131588,uber_eats-33604,,,kaggle_380k,uber_eats,Don Burger,Don Burger,don burger,don burger,,,Broadway Blvd,Broadway Blvd,4133,4133,Garland,Garland,TX,TX,75043,75043,32.8626037,32.8625461,-96.6039915,-96.6040382,['Hamburger restaurant' 'Fast food restaurant'],['Burgers' 'American' 'Sandwiches' 'Comfort Food'],,,,
,df1_vs_df2,0.7797141210410332,high,geo,25.1,0.9743589743589743,0.0,kaggle380k-166769,uber_eats-12260,,,kaggle_380k,uber_eats,Yen Ching Restaurant,Yen Ching Resturant,yen ching restaurant,yen ching resturant,,,S Tacoma Way,S Tacoma Way,8765,8765,Lakewood,Lakewood,,WA,,98499,47.1779631,47.1780441,-122.4828134,-122.483123,['nan'],['Chinese' 'Asian' 'Exclusive to Eats'],,,,
,df1_vs_df2,0.5961181635145005,high,geo,2.0,0.49230769230769234,0.0,kaggle380k-276518,uber_eats-13206,,,kaggle_380k,uber_eats,World Fresh Asian Eatery - Union Square,Salads Here (601 Union Street),world fresh asian eatery union square,salads here 601 union street,,,Union St,Union Street,601,601,Seattle,Seattle,,WA,,98101,47.6101545,47.61015,-122.332374,-122.3324,['nan'],['Salads' 'Comfort Food' 'American' 'Vegetarian' 'Alcohol'],,,,
,df1_vs_df2,0.7000249162216714,high,geo,35.7,0.2857142857142857,1.0,kaggle380k-165025,uber_eats-25885,,,kaggle_380k,uber_eats,Beijing Station,Got Dumplings,beijing station,got dumplings,,,14th St NW,W Main St,104,1395,Charlottesville,Charlottesville,,VA,,22903,38.0343541,38.034034,-78.4993176,-78.4992943,['nan'],['nan'],,,,
,df1_vs_df2,0.5268729790995936,high,geo,7.1,0.32432432432432434,0.0,kaggle380k-291354,uber_eats-13570,,,kaggle_380k,uber_eats,BRIX Wine Bar & Restaurant,Monster Melts,brix wine bar restaurant,monster melts,,,W 3rd Ave,W 3rd Ave,109,107,Ellensburg,Ellensburg,WA,WA,98926,98926,46.9946496,46.9946936,-120.5478218,-120.5477532,['Restaurant' 'Pizza restaurant' 'Wine bar'],['Coffee and Tea' 'Sandwich' 'Exclusive to Eats'],,,,
,df1_vs_df2,0.5811799465368963,high,addr_zip_or_citystate,34.9,0.4878048780487805,0.0,kaggle380k-351386,uber_eats-60506,,,kaggle_380k,uber_eats,Rivera's Restaurant,Rivera's Salva Tex Mex,rivera s restaurant,rivera s salva tex mex,,,,,,,McKinney,McKinney,TX,TX,75069,75069,33.2119107,33.212192,-96.6155383,-96.615373,['Salvadoran restaurant'],['Mexican' 'Latin American' 'New Mexican'],,,,
,df1_vs_df2,0.5764164503046979,high,geo,3.4,0.4444444444444444,0.0,kaggle380k-358919,uber_eats-19370,,,kaggle_380k,uber_eats,Hen Quarter,The Rub,hen quarter,the rub,,,King St,King St,801,801,Alexandria,Alexandria,VA,VA,22314,22314,38.8054597,38.8054616,-77.0481935,-77.0482327,['Restaurant'],['Black-owned' 'Comfort Food' 'American' 'Wings' 'Family Meals'],,,,
,df1_vs_df2,0.7955863807813957,high,geo,11.0,1.0,0.0,kaggle380k-203022,uber_eats-42172,,,kaggle_380k,uber_eats,Rivera's Mex-Sal Restaurant,Rivera's Mex-Sal Restaurant,rivera s mex sal restaurant,rivera s mex sal restaurant,,,E NASA Pkwy,E Nasa Rd,233,233,Webster,Webster,TX,TX,77598,77598,29.5390298,29.538944,-95.1171253,-95.117068,['Salvadoran restaurant'],['Mexican' 'Latin American' 'New Mexican'],,,,
,df1_vs_df2,0.7902537724903244,high,geo,24.4,1.0,0.0,kaggle380k-287969,uber_eats-00729,,,kaggle_380k,uber_eats,Hibachi Express,Hibachi Express,hibachi express,hibachi express,,,University Dr NW,University Dr,4016,4016,Huntsville,Huntsville,AL,AL,35816,35816,34.7355472,34.73576,-86.6301336,-86.63007,['Japanese restaurant'],['Asian' 'Japanese' 'Sushi'],,,,
,df1_vs_df2,0.511627415698928,high,geo,13.6,0.2926829268292683,0.0,kaggle380k-187391,uber_eats-13984,,,kaggle_380k,uber_eats,Marysville Osaka Sushi & Teriyaki,La Terraza,marysville osaka sushi teriyaki,la terraza,,,State Ave,State Ave,9501,9501,Marysville,Marysville,WA,WA,98270,98270,48.0818339,48.08189,-122.1731729,-122.17301,"['Authentic Japanese restaurant' 'Asian restaurant' 'Fast food restaurant'
 'Japanese restaurant' 'Sushi restaurant']",['Mexican' 'Latin American' 'New Mexican'],,,,
,df1_vs_df2,0.4558704984973078,high,geo,10.3,0.15,0.0,kaggle380k-136806,uber_eats-48912,,,kaggle_380k,uber_eats,Mama's Daughters' Diner,Subway (6509 W Park),mama s daughters diner,subway 6509 w park,,,W Park Blvd,W Park,6509,6509,Plano,Plano,TX,TX,75093,75093,33.0268256,33.0268232,-96.8421908,-96.8420801,"['Diner' 'American restaurant' 'Breakfast restaurant' 'Caterer'
 'Restaurant']",['Fast Food' 'Sandwich' 'American'],,,,
,df1_vs_df2,0.6158943699216888,high,geo,31.7,0.5714285714285714,0.0,kaggle380k-197875,uber_eats-60876,,,kaggle_380k,uber_eats,Saigon Sandwich,Saigon Market,saigon sandwich,saigon market,,,9th Ave,9th Ave,1020,1020,Port Arthur,Port Arthur,TX,TX,77642,77642,29.9044387,29.90429,-93.9141995,-93.91448,"['Sandwich shop' 'Fast food restaurant' 'Takeout restaurant'
 'Vietnamese restaurant']",['Vietnamese' 'Noodles' 'Healthy'],,,,
,df1_vs_df2,0.4,high,name_zip,5085.6,1.0,0.0,kaggle380k-145472,uber_eats-21464,,,kaggle_380k,uber_eats,El Rodeo,El Rodeo,el rodeo,el rodeo,,,Orange Ave NE,Williamson Rd,3518,4017,Roanoke,Roanoke,VA,VA,24012,24012,37.3049682,37.30984,-79.891786,-79.94896,['Mexican restaurant' 'Bar & grill' 'Tex-Mex restaurant'],['Mexican' 'Latin American' 'Tacos' 'Burritos'],,,,
